trades,win_rate,total_r,pf,max_dd_r,shelf_bars,drop_win,shelf_atr,move_atr,rr
160,36.875,12.719088154870096,1.1252909653780478,15.278769825140508,6,12,2.5,2.0,2.0
120,46.666666666666664,18.673550664257014,1.2915009398509947,9.920657152030241,6,12,2.5,2.5,1.5
117,41.88034188034188,26.240723638672176,1.3853017468927171,9.680343098658202,6,12,2.5,2.5,2.0
77,44.15584415584416,7.802176649177979,1.1824661480304304,11.116151921442249,6,12,2.5,3.0,1.5
76,38.15789473684211,10.32415439825936,1.2205721592858232,11.10760853811503,6,12,2.5,3.0,2.0
48,45.83333333333333,7.189696639588533,1.281476285746911,8.94884850694656,6,12,2.5,3.5,1.5
48,37.5,5.69824002291574,1.192534656718842,10.940305123619321,6,12,2.5,3.5,2.0
27,40.74074074074074,0.9589468008125679,1.0622461053929764,3.0337818935455254,6,12,2.5,4.0,1.5
27,33.33333333333333,-0.032509815860220836,0.9981346986209214,5.301948382094318,6,12,2.5,4.0,2.0
177,42.93785310734463,6.062207401999932,1.0597322087140497,17.656359309976292,6,12,3.0,2.0,1.5
170,38.23529411764706,13.189486701152468,1.1249767067157348,16.219422377301505,6,12,3.0,2.0,2.0
125,47.199999999999996,17.45834285730459,1.2642926025432921,10.925376401199035,6,12,3.0,2.5,1.5
122,42.62295081967213,24.525515831719737,1.3498586275993913,9.977607416785624,6,12,3.0,2.5,2.0
86,45.348837209302324,7.887034574686992,1.1685839946383003,12.120871170611046,6,12,3.0,3.0,1.5
85,40.0,11.40901232376838,1.2244513649943942,12.112327787283824,6,12,3.0,3.0,2.0
54,46.2962962962963,6.765547124486983,1.2368680300814154,8.94884850694656,6,12,3.0,3.5,1.5
54,38.88888888888889,5.774090507814203,1.1770345123204835,10.940305123619321,6,12,3.0,3.5,2.0
32,40.625,-0.3944898153268732,0.9785899307411515,4.381915319608269,6,12,3.0,4.0,1.5
32,34.375,-0.8859464319996615,0.9566740936648482,5.301948382094318,6,12,3.0,4.0,2.0
180,42.77777777777778,4.4114986854292795,1.0426186882572093,18.664771665504837,6,12,3.5,2.0,1.5
173,38.15028901734104,11.538777984581818,1.1072808855186231,17.22783473283005,6,12,3.5,2.0,2.0
129,46.51162790697674,14.799799589991538,1.214223320025388,11.933788756727584,6,12,3.5,2.5,1.5
126,42.06349206349206,21.866972564406687,1.2990142909108107,10.986019772314169,6,12,3.5,2.5,2.0
89,44.9438202247191,6.228973485991268,1.1276211237517149,13.129283526139591,6,12,3.5,3.0,1.5
88,39.77272727272727,9.750951235072653,1.1844849815823908,13.12074014281237,6,12,3.5,3.0,2.0
57,45.614035087719294,5.107486035791262,1.1669831341573838,9.957260862475104,6,12,3.5,3.5,1.5
57,38.59649122807017,4.1160294191184805,1.1188232207061246,11.948717479147867,6,12,3.5,3.5,2.0
35,40.0,-2.0525509040225964,0.899629558667877,4.381915319608269,6,12,3.5,4.0,1.5
35,34.285714285714285,-2.5440075206953856,0.8867958620143715,6.310360737622864,6,12,3.5,4.0,2.0
