symbol,timeframe,strategy,family,signal_time,direction,v_start_i,v_extreme_i,v_start,v_extreme,v_move_atr,v_move_bars,v_recovery_bars,v_recovery_to_drop_bars,v_drop_speed_atr_per_bar,v_recovery_speed_atr_per_bar,fib_ratio,trigger_level,entry_time,entry,stop,target,exit_time,exit,exit_reason,bars_held,risk,r_clean,r_after_cost,ladder,stage,note,trigger_type,candidate_i,candidate_recovery_bars,candidate_recovery_to_drop_bars,signal_recovery_bars,signal_fib_ratio,candidate_fib_min,candidate_fib_max
XAUUSD,H4,I1_100_BODY60_REC1_SPEED08,V字フィボ,2015-04-27 12:00:00,long,2084,2090,1197.98,1175.204,3.6634107899532413,6,6.0,1.0,0.610568464992207,0.7220610117915794,1.1826044959606545,1197.98,2015-04-27 16:00:00,1202.118,1173.6497107525,1259.1175784949999,2015-05-01 12:00:00,1173.6497107525,SL,23,28.468289247500024,-1.0,-1.0122943811957676,Immediate V,I1 回復角度だけ緩和,完全回復100%、回復速度>=下落速度x0.8,,,,,,,,
GBPJPY,H4,I1_100_BODY60_REC1_SPEED08,V字フィボ,2015-09-08 20:00:00,long,4204,4216,184.68,180.41,5.179143685230701,12,11.0,0.9166666666666666,0.43159530710255845,0.4906789312173016,1.0421545667447323,184.68,2015-09-09 00:00:00,184.87,180.20388484566587,194.1722303086683,2015-10-21 00:00:00,185.13,max_hold,180,4.666115154334136,0.05572087087445518,0.051434650037962375,Immediate V,I1 回復角度だけ緩和,完全回復100%、回復速度>=下落速度x0.8,,,,,,,,
USDJPY,H4,I1_100_BODY60_REC1_SPEED08,V字フィボ,2016-03-02 04:00:00,long,3459,3467,113.992,112.158,3.6225518175858817,8,7.0,0.875,0.4528189771982352,0.5891796381928094,1.1384950926935606,113.992,2016-03-02 08:00:00,114.245,112.03143176216992,118.67513647566015,2016-03-17 04:00:00,112.03143176216992,SL,67,2.2135682378300885,-1.0,-1.0045175928300243,Immediate V,I1 回復角度だけ緩和,完全回復100%、回復速度>=下落速度x0.8,,,,,,,,
GBPJPY,H4,I1_100_BODY60_REC1_SPEED08,V字フィボ,2016-05-17 04:00:00,long,5299,5308,158.45,155.73,3.879603269596553,9,8.0,0.8888888888888888,0.4310670299551726,0.5402204920440057,1.113970588235295,158.45,2016-05-17 08:00:00,158.77,155.5547243460874,165.17055130782518,2016-06-03 12:00:00,155.5547243460874,SL,81,3.215275653912613,-1.0,-1.0062203064846538,Immediate V,I1 回復角度だけ緩和,完全回復100%、回復速度>=下落速度x0.8,,,,,,,,
GBPJPY,H4,I1_100_BODY60_REC1_SPEED08,V字フィボ,2016-11-04 12:00:00,long,6060,6071,128.95,126.48,4.6640557169452705,11,8.0,0.7272727272727273,0.4240050651768428,0.634934710454594,1.0890688259109313,128.95,2016-11-04 16:00:00,129.18,126.3476044975714,134.81479100485717,2016-11-11 08:00:00,134.81479100485717,TP,29,2.8323955024286107,1.9894082588486195,1.9823470980810527,Immediate V,I1 回復角度だけ緩和,完全回復100%、回復速度>=下落速度x0.8,,,,,,,,
CHFJPY,H4,I1_100_BODY60_REC1_SPEED08,V字フィボ,2016-12-05 08:00:00,long,4691,4699,113.148,110.959,3.7052409122065244,8,3.0,0.375,0.46315511402581555,1.3005299684233347,1.0529922338967566,113.148,2016-12-05 12:00:00,113.267,110.8113038007604,118.16939239847919,2017-01-13 16:00:00,113.434,max_hold,180,2.455696199239597,0.06800515473034202,0.05986082482251254,Immediate V,I1 回復角度だけ緩和,完全回復100%、回復速度>=下落速度x0.8,,,,,,,,
EURJPY,H4,I1_100_BODY60_REC1_SPEED08,V字フィボ,2016-12-05 12:00:00,long,4621,4627,121.87,118.78,4.060340522630903,6,3.0,0.5,0.6767234204384838,1.7564148323354827,1.2977346278317154,121.87,2016-12-05 16:00:00,122.75,118.58974502121328,131.19050995757345,2017-01-16 12:00:00,120.88,max_hold,180,4.160254978786725,-0.44949168008576285,-0.45249630361574517,Immediate V,I1 回復角度だけ緩和,完全回復100%、回復速度>=下落速度x0.8,,,,,,,,
GBPJPY,H4,I1_100_BODY60_REC1_SPEED08,V字フィボ,2017-01-19 00:00:00,long,6385,6396,140.51,137.08,4.726038156944388,11,10.0,0.9090909090909091,0.4296398324494898,0.5098058653263642,1.0787172011661843,140.51,2017-01-19 04:00:00,140.79,136.89855838410023,148.54288323179955,2017-03-01 04:00:00,140.36,max_hold,180,3.8914416158997653,-0.11049889538187388,-0.11563837888800313,Immediate V,I1 回復角度だけ緩和,完全回復100%、回復速度>=下落速度x0.8,,,,,,,,
XAUUSD,H4,I1_100_BODY60_REC1_SPEED08,V字フィボ,2017-04-11 12:00:00,long,5213,5220,1270.531,1247.108,4.211529451716181,7,6.0,0.8571428571428571,0.6016470645308831,0.7258054285713902,1.0340263843231023,1270.531,2017-04-11 16:00:00,1271.351,1245.7175906327773,1322.5488187344454,2017-05-03 12:00:00,1245.7175906327773,SL,92,25.63340936722284,-1.0,-1.0136540557280562,Immediate V,I1 回復角度だけ緩和,完全回復100%、回復速度>=下落速度x0.8,,,,,,,,
USDJPY,H4,I1_100_BODY60_REC1_SPEED08,V字フィボ,2017-09-11 16:00:00,long,5926,5937,109.396,107.318,5.064413185080985,11,8.0,0.7272727272727273,0.4604011986437259,0.656204643928321,1.0365736284889284,109.396,2017-09-11 20:00:00,109.475,107.21542148181543,113.98515703636913,2017-10-22 20:00:00,113.98515703636913,TP,180,2.2595785181845685,1.996016956291817,1.991591352171618,Immediate V,I1 回復角度だけ緩和,完全回復100%、回復速度>=下落速度x0.8,,,,,,,,
USDJPY,H4,I1_100_BODY60_REC1_SPEED08,V字フィボ,2017-12-07 16:00:00,long,6316,6326,113.089,111.993,3.6424478159890583,10,9.0,0.9,0.36424478159890583,0.422071964079023,1.0428832116788294,113.089,2017-12-07 20:00:00,113.136,111.91777586122242,115.57244827755514,2018-01-10 04:00:00,111.91777586122242,SL,136,1.2182241387775719,-1.0,-1.008208670048211,Immediate V,I1 回復角度だけ緩和,完全回復100%、回復速度>=下落速度x0.8,,,,,,,,
EURJPY,H4,I1_100_BODY60_REC1_SPEED08,V字フィボ,2018-02-01 08:00:00,long,6463,6476,136.11,134.14,4.828498401063218,13,12.0,0.9230769230769231,0.37142295392793984,0.4391400830070136,1.0913705583756224,136.11,2018-02-01 12:00:00,136.31,134.0380014159492,140.79399716810158,2018-02-07 16:00:00,134.0380014159492,SL,26,2.271998584050806,-1.0,-1.0055017639921686,Immediate V,I1 回復角度だけ緩和,完全回復100%、回復速度>=下落速度x0.8,,,,,,,,
GBPJPY,H4,I1_100_BODY60_REC1_SPEED08,V字フィボ,2018-02-01 08:00:00,long,8042,8054,155.81,151.99,6.075043642188385,12,12.0,1.0,0.5062536368490321,0.5354096054633742,1.057591623036649,155.81,2018-02-01 12:00:00,156.05,151.83279948322215,164.4244010335557,2018-02-06 00:00:00,151.83279948322215,SL,16,4.217200516777865,-1.0,-1.0047424825830342,Immediate V,I1 回復角度だけ緩和,完全回復100%、回復速度>=下落速度x0.8,,,,,,,,
USDJPY,H4,I1_100_BODY60_REC1_SPEED08,V字フィボ,2018-06-11 20:00:00,long,7126,7136,110.266,109.198,4.252015229305867,10,10.0,1.0,0.4252015229305866,0.47496761877920346,1.1170411985018713,110.266,2018-06-12 00:00:00,110.394,109.13520624560331,112.90258750879339,2018-07-17 12:00:00,112.90258750879339,TP,158,1.2587937543966916,1.9928502981774692,1.9849061850413314,Immediate V,I1 回復角度だけ緩和,完全回復100%、回復速度>=下落速度x0.8,,,,,,,,
XAUUSD,H4,I1_100_BODY60_REC1_SPEED08,V字フィボ,2018-07-03 12:00:00,long,7173,7182,1255.569,1237.949,3.941526609760708,9,3.0,0.3333333333333333,0.43794740108452307,1.3846793254494238,1.053916004540298,1255.569,2018-07-03 16:00:00,1256.518,1236.8314127207232,1295.8941745585537,2018-07-13 12:00:00,1236.8314127207232,SL,48,19.686587279276864,-1.0,-1.0177786020011994,Immediate V,I1 回復角度だけ緩和,完全回復100%、回復速度>=下落速度x0.8,,,,,,,,
EURJPY,H4,I1_100_BODY60_REC1_SPEED08,V字フィボ,2018-07-31 04:00:00,long,7250,7260,130.26,129.11,4.057122917336586,10,10.0,1.0,0.4057122917336586,0.48332681710879444,1.1913043478260898,130.26,2018-07-31 08:00:00,130.49,129.03913697567026,133.36172604865945,2018-08-03 12:00:00,129.03913697567026,SL,19,1.450863024329749,-1.0,-1.0086155617659105,Immediate V,I1 回復角度だけ緩和,完全回復100%、回復速度>=下落速度x0.8,,,,,,,,
XAUUSD,H4,I1_100_BODY60_REC1_SPEED08,V字フィボ,2018-08-24 12:00:00,long,7408,7417,1201.558,1183.118,3.5062243796662194,9,3.0,0.3333333333333333,0.3895804866295799,1.5978292952166533,1.3671366594360066,1201.558,2018-08-24 16:00:00,1208.321,1181.803195383748,1261.3776092325038,2018-09-28 04:00:00,1181.803195383748,SL,152,26.51780461625185,-1.0,-1.0131986793426193,Immediate V,I1 回復角度だけ緩和,完全回復100%、回復速度>=下落速度x0.8,,,,,,,,
XAUUSD,H4,I1_100_BODY60_REC1_SPEED08,V字フィボ,2019-02-15 08:00:00,long,8167,8173,1318.078,1302.288,3.9092101211799446,6,5.0,0.8333333333333334,0.6515350201966574,0.7970431326236053,1.0194426852438263,1318.078,2019-02-15 12:00:00,1318.335,1301.2782052134235,1352.598589573153,2019-03-01 16:00:00,1301.2782052134235,SL,63,17.056794786576575,-1.0,-1.020519681709226,Immediate V,I1 回復角度だけ緩和,完全回復100%、回復速度>=下落速度x0.8,,,,,,,,
USDJPY,H4,I1_100_BODY60_REC1_SPEED08,V字フィボ,2019-02-28 12:00:00,long,8280,8290,111.234,110.351,3.683130421789809,10,7.0,0.7,0.3683130421789809,0.5642977688780095,1.0724801812004614,111.234,2019-02-28 16:00:00,111.299,110.29106457151394,113.31187085697212,2019-03-22 12:00:00,110.29106457151394,SL,98,1.0079354284860642,-1.0,-1.0099212704677036,Immediate V,I1 回復角度だけ緩和,完全回復100%、回復速度>=下落速度x0.8,,,,,,,,
USDJPY,H4,I1_100_BODY60_REC1_SPEED08,V字フィボ,2019-04-11 16:00:00,long,8468,8478,111.579,110.843,4.184419467046367,10,6.0,0.6,0.41844194670463664,0.7533092111190928,1.0801630434782779,111.579,2019-04-11 20:00:00,111.638,110.79902735302973,113.31594529394056,2019-05-05 20:00:00,110.79902735302973,SL,100,0.8389726469702765,-1.0,-1.0119193397259174,Immediate V,I1 回復角度だけ緩和,完全回復100%、回復速度>=下落速度x0.8,,,,,,,,
USDJPY,H4,I1_100_BODY60_REC1_SPEED08,V字フィボ,2019-06-26 16:00:00,long,8799,8810,107.734,106.778,3.8698911421054443,11,9.0,0.8181818181818182,0.35180828564594946,0.4623719309721537,1.0753138075313844,107.734,2019-06-26 20:00:00,107.804,106.71624115686366,109.98551768627267,2019-08-02 12:00:00,106.71624115686366,SL,165,1.087758843136342,-1.0,-1.009193214160556,Immediate V,I1 回復角度だけ緩和,完全回復100%、回復速度>=下落速度x0.8,,,,,,,,
XAUUSD,H4,I1_100_BODY60_REC1_SPEED08,V字フィボ,2019-08-02 04:00:00,long,8902,8907,1434.258,1400.418,3.6311450252407775,5,4.0,0.8,0.7262290050481555,1.037623297697347,1.1430260047281293,1434.258,2019-08-02 08:00:00,1439.098,1398.0881563993744,1521.117687201251,2019-08-13 04:00:00,1521.117687201251,TP,43,41.00984360062557,2.0,1.9914654636723659,Immediate V,I1 回復角度だけ緩和,完全回復100%、回復速度>=下落速度x0.8,,,,,,,,
EURJPY,H4,I1_100_BODY60_REC1_SPEED08,V字フィボ,2019-09-05 08:00:00,long,9001,9018,117.9,115.85,6.377062142565771,17,13.0,0.7647058823529411,0.3751213025038689,0.5120792864949598,1.0439024390243847,117.9,2019-09-05 12:00:00,117.98,115.76963383944792,122.43073232110414,2019-10-16 16:00:00,120.44,max_hold,180,2.210366160552084,1.1129377765110005,1.107282604882393,Immediate V,I1 回復角度だけ緩和,完全回復100%、回復速度>=下落速度x0.8,,,,,,,,
GBPJPY,H4,I1_100_BODY60_REC1_SPEED08,V字フィボ,2019-11-18 00:00:00,long,10906,10918,140.55,139.37,4.252945124552429,12,12.0,1.0,0.3544120937127024,0.39646098618708653,1.1186440677965979,140.55,2019-11-18 04:00:00,140.68,139.30063630228923,143.46872739542152,2019-11-22 16:00:00,139.30063630228923,SL,27,1.3793636977107724,-1.0,-1.0144994391494966,Immediate V,I1 回復角度だけ緩和,完全回復100%、回復速度>=下落速度x0.8,,,,,,,,
AUDJPY,H4,I1_100_BODY60_REC1_SPEED08,V字フィボ,2020-05-07 20:00:00,long,10188,10196,68.986,67.63,3.901129728838693,8,6.0,0.75,0.48764121610483663,0.7273861601091812,1.1187315634218291,68.986,2020-05-08 00:00:00,69.147,67.54310209514593,72.35479580970816,2020-06-01 00:00:00,72.35479580970816,TP,100,1.6038979048540796,2.0,1.9922064864838602,Immediate V,I1 回復角度だけ緩和,完全回復100%、回復速度>=下落速度x0.8,,,,,,,,
USDJPY,H4,I1_100_BODY60_REC1_SPEED08,V字フィボ,2020-11-09 12:00:00,long,11004,11018,105.344,103.176,5.52725318276972,14,8.0,0.5714285714285714,0.39480379876926575,0.703654002972531,1.0184501845018479,105.344,2020-11-09 16:00:00,105.384,103.0779404427339,109.99611911453219,2020-12-17 08:00:00,103.0779404427339,SL,171,2.306059557266096,-1.0,-1.0043364014465637,Immediate V,I1 回復角度だけ緩和,完全回復100%、回復速度>=下落速度x0.8,,,,,,,,
EURJPY,H4,I1_100_BODY60_REC1_SPEED08,V字フィボ,2021-03-17 20:00:00,long,11466,11475,130.46,129.49,4.163814381823681,9,8.0,0.8888888888888888,0.46264604242485335,0.5794999397383394,1.113402061855655,130.46,2021-03-18 00:00:00,130.57,129.43176013199374,132.8464797360125,2021-03-19 08:00:00,129.43176013199374,SL,8,1.1382398680062522,-1.0,-1.0109818680151168,Immediate V,I1 回復角度だけ緩和,完全回復100%、回復速度>=下落速度x0.8,,,,,,,,
USDJPY,H4,I1_100_BODY60_REC1_SPEED08,V字フィボ,2021-11-01 04:00:00,long,12568,12580,114.312,113.255,4.244545419864239,12,11.0,0.9166666666666666,0.35371211832201993,0.42419900041990727,1.0993377483443745,114.312,2021-11-01 08:00:00,114.42,113.19274362767722,116.86551274464557,2021-11-08 12:00:00,113.19274362767722,SL,32,1.2272563723227847,-1.0,-1.008148256733892,Immediate V,I1 回復角度だけ緩和,完全回復100%、回復速度>=下落速度x0.8,,,,,,,,
GBPJPY,H4,I1_100_BODY60_REC1_SPEED08,V字フィボ,2022-08-17 04:00:00,long,15277,15287,162.76,160.08,4.438378674690929,10,8.0,0.8,0.44383786746909293,0.6541640210831825,1.1791044776119486,162.76,2022-08-17 08:00:00,163.23,159.92904397549032,169.8619120490194,2022-09-22 04:00:00,159.92904397549032,SL,155,3.3009560245096736,-1.0,-1.0060588507848882,Immediate V,I1 回復角度だけ緩和,完全回復100%、回復速度>=下落速度x0.8,,,,,,,,
SILVER,H4,I1_100_BODY60_REC1_SPEED08,V字フィボ,2022-09-30 04:00:00,long,13942,13953,19.023,17.953,4.2562216915055835,11,11.0,1.0,0.38692924468232576,0.42851509808276333,1.1074766355140204,19.023,2022-09-30 08:00:00,19.14,17.89015083015204,21.633698339695922,2022-11-10 08:00:00,21.083,max_hold,180,1.249849169847959,1.5545875829451956,1.5265842039420654,Immediate V,I1 回復角度だけ緩和,完全回復100%、回復速度>=下落速度x0.8,,,,,,,,
CHFJPY,H4,I1_100_BODY60_REC1_SPEED08,V字フィボ,2023-02-13 04:00:00,long,14644,14651,143.14,141.057,3.9345734099377285,7,6.0,0.8571428571428571,0.5620819157053898,0.689447573032784,1.0513682189150397,143.14,2023-02-13 08:00:00,143.247,140.92464765941722,147.8917046811656,2023-03-20 08:00:00,140.92464765941722,SL,155,2.322352340582796,-1.0,-1.0086119576476336,Immediate V,I1 回復角度だけ緩和,完全回復100%、回復速度>=下落速度x0.8,,,,,,,,
GBPJPY,H4,I1_100_BODY60_REC1_SPEED08,V字フィボ,2023-02-27 12:00:00,long,16108,16122,163.71,161.22,5.348515142537807,14,11.0,0.7857142857142857,0.38203679589555767,0.5194249828094376,1.0682730923694725,163.71,2023-02-27 16:00:00,164.2,161.10361255724058,169.43277488551882,2023-03-13 08:00:00,161.10361255724058,SL,60,3.096387442759408,-1.0,-1.0064591400041845,Immediate V,I1 回復角度だけ緩和,完全回復100%、回復速度>=下落速度x0.8,,,,,,,,
USDJPY,H4,I1_100_BODY60_REC1_SPEED08,V字フィボ,2023-05-12 12:00:00,long,15048,15056,135.469,133.743,3.811492032828318,8,6.0,0.75,0.47643650410353977,0.6937681036965382,1.092120509849358,135.469,2023-05-12 16:00:00,135.628,133.62978974105587,139.6244205178882,2023-05-25 00:00:00,139.6244205178882,TP,52,1.9982102589441126,2.0,1.9949955216398123,Immediate V,I1 回復角度だけ緩和,完全回復100%、回復速度>=下落速度x0.8,,,,,,,,
CHFJPY,H4,I1_100_BODY60_REC1_SPEED08,V字フィボ,2023-08-21 16:00:00,long,15480,15490,166.418,164.422,4.493864276841957,10,7.0,0.7,0.44938642768419573,0.6619218924807238,1.0310621242484885,166.418,2023-08-21 20:00:00,166.471,164.31095970833576,170.81808058332845,2023-09-01 12:00:00,164.31095970833576,SL,53,2.160040291664245,-1.0,-1.009259086544433,Immediate V,I1 回復角度だけ緩和,完全回復100%、回復速度>=下落速度x0.8,,,,,,,,
SILVER,H4,I1_100_BODY60_REC1_SPEED08,V字フィボ,2023-09-22 04:00:00,long,15517,15522,23.585,22.799,3.979693625226544,5,4.0,0.8,0.7959387250453088,1.2037813732794016,1.209923664122136,23.585,2023-09-22 08:00:00,23.744,22.749624339835,25.750751320329996,2023-09-27 00:00:00,22.749624339835,SL,17,0.994375660164998,-1.0,-1.0351979653184518,Immediate V,I1 回復角度だけ緩和,完全回復100%、回復速度>=下落速度x0.8,,,,,,,,
XAUUSD,H4,I1_100_BODY60_REC1_SPEED08,V字フィボ,2023-11-15 00:00:00,long,15738,15750,1965.498,1931.515,4.543274105053503,12,9.0,0.75,0.3786061754211253,0.5229310024953607,1.0359003030927236,1965.498,2023-11-15 04:00:00,1966.705,1929.6450379850405,2040.8639240299192,2023-11-28 16:00:00,2040.8639240299192,TP,58,37.05996201495941,2.0010523486231504,1.9916081943129311,Immediate V,I1 回復角度だけ緩和,完全回復100%、回復速度>=下落速度x0.8,,,,,,,,
GBPJPY,H4,I1_100_BODY60_REC1_SPEED08,V字フィボ,2024-09-17 16:00:00,long,18571,18581,186.7,183.75,3.643317186799259,10,9.0,0.9,0.3643317186799259,0.48989236749052273,1.2101694915254262,186.7,2024-09-17 20:00:00,187.32,183.5475745832199,194.86485083356018,2024-09-26 20:00:00,194.86485083356018,TP,42,3.772425416780095,2.0,1.9946983709973376,Immediate V,I1 回復角度だけ緩和,完全回復100%、回復速度>=下落速度x0.8,,,,,,,,
GBPJPY,H4,I2_100_BODY60_REC125_SPEED08,V字フィボ,2015-02-24 04:00:00,long,3355,3367,184.17,181.64,4.350006355463623,12,11.0,0.9166666666666666,0.36250052962196855,0.4110857605055489,1.0395256916996136,184.17,2015-02-24 08:00:00,184.26,181.49459791358566,189.8208041728287,2015-03-06 20:00:00,181.49459791358566,SL,52,2.7654020864143263,-1.0,-1.007232221346124,Immediate V,I2 回復時間を緩和,完全回復100%、回復本数<=下落本数x1.25、最大24本,,,,,,,,
GBPJPY,H4,I2_100_BODY60_REC125_SPEED08,V字フィボ,2015-03-10 00:00:00,long,3423,3431,183.67,181.47,4.235325857575459,8,8.0,1.0,0.5294157321969324,0.5438543430750311,1.0272727272727284,183.67,2015-03-10 04:00:00,183.73,181.3401398620802,188.50972027583956,2015-03-11 12:00:00,181.3401398620802,SL,8,2.389860137919783,-1.0,-1.0083686905700642,Immediate V,I2 回復時間を緩和,完全回復100%、回復本数<=下落本数x1.25、最大24本,,,,,,,,
EURJPY,H4,I2_100_BODY60_REC125_SPEED08,V字フィボ,2015-04-03 08:00:00,long,1952,1961,130.23,128.4,4.11984006761705,9,11.0,1.2222222222222223,0.4577600075130055,0.4216031067705517,1.1256830601093006,130.23,2015-04-03 12:00:00,130.47,128.28895199995844,134.80209600008314,2015-04-09 16:00:00,128.28895199995844,SL,25,2.1810480000415566,-1.0,-1.0057311897765435,Immediate V,I2 回復時間を緩和,完全回復100%、回復本数<=下落本数x1.25、最大24本,,,,,,,,
XAUUSD,H4,I2_100_BODY60_REC125_SPEED08,V字フィボ,2015-04-27 12:00:00,long,2084,2090,1197.98,1175.204,3.6634107899532413,6,6.0,1.0,0.610568464992207,0.7220610117915794,1.1826044959606545,1197.98,2015-04-27 16:00:00,1202.118,1173.6497107525,1259.1175784949999,2015-05-01 12:00:00,1173.6497107525,SL,23,28.468289247500024,-1.0,-1.0122943811957676,Immediate V,I2 回復時間を緩和,完全回復100%、回復本数<=下落本数x1.25、最大24本,,,,,,,,
USDJPY,H4,I2_100_BODY60_REC125_SPEED08,V字フィボ,2015-07-13 04:00:00,long,2423,2437,122.928,120.414,5.626456007584362,14,16.0,1.1428571428571428,0.4018897148274544,0.4081642459758142,1.1607000795544937,122.928,2015-07-13 08:00:00,123.332,120.30229558088558,129.3914088382288,2015-08-21 12:00:00,122.107,max_hold,180,3.0297044191144096,-0.40432987200713955,-0.4076305240235214,Immediate V,I2 回復時間を緩和,完全回復100%、回復本数<=下落本数x1.25、最大24本,,,,,,,,
GBPJPY,H4,I2_100_BODY60_REC125_SPEED08,V字フィボ,2015-09-08 20:00:00,long,4204,4216,184.68,180.41,5.179143685230701,12,11.0,0.9166666666666666,0.43159530710255845,0.4906789312173016,1.0421545667447323,184.68,2015-09-09 00:00:00,184.87,180.20388484566587,194.1722303086683,2015-10-21 00:00:00,185.13,max_hold,180,4.666115154334136,0.05572087087445518,0.051434650037962375,Immediate V,I2 回復時間を緩和,完全回復100%、回復本数<=下落本数x1.25、最大24本,,,,,,,,
USDJPY,H4,I2_100_BODY60_REC125_SPEED08,V字フィボ,2016-03-02 04:00:00,long,3459,3467,113.992,112.158,3.6225518175858817,8,7.0,0.875,0.4528189771982352,0.5891796381928094,1.1384950926935606,113.992,2016-03-02 08:00:00,114.245,112.03143176216992,118.67513647566015,2016-03-17 04:00:00,112.03143176216992,SL,67,2.2135682378300885,-1.0,-1.0045175928300243,Immediate V,I2 回復時間を緩和,完全回復100%、回復本数<=下落本数x1.25、最大24本,,,,,,,,
GBPJPY,H4,I2_100_BODY60_REC125_SPEED08,V字フィボ,2016-05-17 04:00:00,long,5299,5308,158.45,155.73,3.879603269596553,9,8.0,0.8888888888888888,0.4310670299551726,0.5402204920440057,1.113970588235295,158.45,2016-05-17 08:00:00,158.77,155.5547243460874,165.17055130782518,2016-06-03 12:00:00,155.5547243460874,SL,81,3.215275653912613,-1.0,-1.0062203064846538,Immediate V,I2 回復時間を緩和,完全回復100%、回復本数<=下落本数x1.25、最大24本,,,,,,,,
SILVER,H4,I2_100_BODY60_REC125_SPEED08,V字フィボ,2016-07-27 12:00:00,long,4075,4085,19.937,19.292,3.7117937615831895,10,12.0,1.2,0.371179376158319,0.3189073451489431,1.0310077519379839,19.937,2016-07-27 16:00:00,19.958,19.248557392366752,21.373885215266498,2016-08-19 08:00:00,19.248557392366752,SL,103,0.7094426076332461,-1.0,-1.0493345051783156,Immediate V,I2 回復時間を緩和,完全回復100%、回復本数<=下落本数x1.25、最大24本,,,,,,,,
GBPJPY,H4,I2_100_BODY60_REC125_SPEED08,V字フィボ,2016-11-04 12:00:00,long,6060,6071,128.95,126.48,4.6640557169452705,11,8.0,0.7272727272727273,0.4240050651768428,0.634934710454594,1.0890688259109313,128.95,2016-11-04 16:00:00,129.18,126.3476044975714,134.81479100485717,2016-11-11 08:00:00,134.81479100485717,TP,29,2.8323955024286107,1.9894082588486195,1.9823470980810527,Immediate V,I2 回復時間を緩和,完全回復100%、回復本数<=下落本数x1.25、最大24本,,,,,,,,
CHFJPY,H4,I2_100_BODY60_REC125_SPEED08,V字フィボ,2016-12-05 08:00:00,long,4691,4699,113.148,110.959,3.7052409122065244,8,3.0,0.375,0.46315511402581555,1.3005299684233347,1.0529922338967566,113.148,2016-12-05 12:00:00,113.267,110.8113038007604,118.16939239847919,2017-01-13 16:00:00,113.434,max_hold,180,2.455696199239597,0.06800515473034202,0.05986082482251254,Immediate V,I2 回復時間を緩和,完全回復100%、回復本数<=下落本数x1.25、最大24本,,,,,,,,
EURJPY,H4,I2_100_BODY60_REC125_SPEED08,V字フィボ,2016-12-05 12:00:00,long,4621,4627,121.87,118.78,4.060340522630903,6,3.0,0.5,0.6767234204384838,1.7564148323354827,1.2977346278317154,121.87,2016-12-05 16:00:00,122.75,118.58974502121328,131.19050995757345,2017-01-16 12:00:00,120.88,max_hold,180,4.160254978786725,-0.44949168008576285,-0.45249630361574517,Immediate V,I2 回復時間を緩和,完全回復100%、回復本数<=下落本数x1.25、最大24本,,,,,,,,
GBPJPY,H4,I2_100_BODY60_REC125_SPEED08,V字フィボ,2017-01-19 00:00:00,long,6385,6396,140.51,137.08,4.726038156944388,11,10.0,0.9090909090909091,0.4296398324494898,0.5098058653263642,1.0787172011661843,140.51,2017-01-19 04:00:00,140.79,136.89855838410023,148.54288323179955,2017-03-01 04:00:00,140.36,max_hold,180,3.8914416158997653,-0.11049889538187388,-0.11563837888800313,Immediate V,I2 回復時間を緩和,完全回復100%、回復本数<=下落本数x1.25、最大24本,,,,,,,,
EURJPY,H4,I2_100_BODY60_REC125_SPEED08,V字フィボ,2017-01-19 20:00:00,long,4804,4816,122.39,120.54,4.810145679766852,12,15.0,1.25,0.40084547331390435,0.37441133939806903,1.1675675675675694,122.39,2017-01-20 00:00:00,122.62,120.44384906595545,127.21230186808911,2017-02-06 12:00:00,120.44384906595545,SL,72,2.176150934044557,-1.0,-1.0057440868666019,Immediate V,I2 回復時間を緩和,完全回復100%、回復本数<=下落本数x1.25、最大24本,,,,,,,,
XAUUSD,H4,I2_100_BODY60_REC125_SPEED08,V字フィボ,2017-04-11 12:00:00,long,5213,5220,1270.531,1247.108,4.211529451716181,7,6.0,0.8571428571428571,0.6016470645308831,0.7258054285713902,1.0340263843231023,1270.531,2017-04-11 16:00:00,1271.351,1245.7175906327773,1322.5488187344454,2017-05-03 12:00:00,1245.7175906327773,SL,92,25.63340936722284,-1.0,-1.0136540557280562,Immediate V,I2 回復時間を緩和,完全回復100%、回復本数<=下落本数x1.25、最大24本,,,,,,,,
USDJPY,H4,I2_100_BODY60_REC125_SPEED08,V字フィボ,2017-09-11 16:00:00,long,5926,5937,109.396,107.318,5.064413185080985,11,8.0,0.7272727272727273,0.4604011986437259,0.656204643928321,1.0365736284889284,109.396,2017-09-11 20:00:00,109.475,107.21542148181543,113.98515703636913,2017-10-22 20:00:00,113.98515703636913,TP,180,2.2595785181845685,1.996016956291817,1.991591352171618,Immediate V,I2 回復時間を緩和,完全回復100%、回復本数<=下落本数x1.25、最大24本,,,,,,,,
USDJPY,H4,I2_100_BODY60_REC125_SPEED08,V字フィボ,2017-12-07 16:00:00,long,6316,6326,113.089,111.993,3.6424478159890583,10,9.0,0.9,0.36424478159890583,0.422071964079023,1.0428832116788294,113.089,2017-12-07 20:00:00,113.136,111.91777586122242,115.57244827755514,2018-01-10 04:00:00,111.91777586122242,SL,136,1.2182241387775719,-1.0,-1.008208670048211,Immediate V,I2 回復時間を緩和,完全回復100%、回復本数<=下落本数x1.25、最大24本,,,,,,,,
