symbol,timeframe,strategy,family,signal_time,direction,trigger_type,v_start_i,v_extreme_i,candidate_i,v_start,v_extreme,v_move_atr,v_move_bars,v_drop_speed_atr_per_bar,candidate_recovery_bars,candidate_recovery_to_drop_bars,signal_recovery_bars,signal_fib_ratio,candidate_fib_min,candidate_fib_max,trigger_level,entry_time,entry,stop,target,exit_time,exit,exit_reason,bars_held,risk,r_clean,r_after_cost,close,ema20,ema50,ema200,ema20_slope_10_atr,rsi14,adx14,bb_width_atr,bb_pos,donchian20_high_prev,donchian55_high_prev,donchian20_break,donchian55_break,atr_ratio_50,atr_pctile_252,body_ratio,close_location,range5_atr
XAUUSD,H4,T4_REBREAK_ONLY,V候補後トリガー,2015-09-16 12:00:00,long,rebreak,2702,2708,2712,1114.988,1098.728,3.5623096103189167,6,0.5937182683864861,4,0.6666666666666666,19,1.3667896678966756,0.618,0.8,1120.952,2015-09-16 16:00:00,1120.952,1097.5868863842086,1167.6822272315828,2015-10-12 08:00:00,1167.6822272315828,TP,110,23.365113615791415,2.0,1.9850204023932678,1120.952,1108.9458559662444,1113.2599547223708,1122.2858250997472,-0.14901086580278045,68.23408401869783,37.40080504941666,3.2387275661024195,1.4120461110920406,1110.421,1132.21,True,False,1.0371619768929343,17.857142857142858,0.8422557172557106,0.8727910602910552,4.15208436253162
XAUUSD,H4,T5_STAG_OR_REBREAK,V候補後トリガー,2015-09-16 12:00:00,long,rebreak,2702,2708,2712,1114.988,1098.728,3.5623096103189167,6,0.5937182683864861,4,0.6666666666666666,19,1.3667896678966756,0.618,0.8,1120.952,2015-09-16 16:00:00,1120.952,1097.5868863842086,1167.6822272315828,2015-10-12 08:00:00,1167.6822272315828,TP,110,23.365113615791415,2.0,1.9850204023932678,1120.952,1108.9458559662444,1113.2599547223708,1122.2858250997472,-0.14901086580278045,68.23408401869783,37.40080504941666,3.2387275661024195,1.4120461110920406,1110.421,1132.21,True,False,1.0371619768929343,17.857142857142858,0.8422557172557106,0.8727910602910552,4.15208436253162
AUDJPY,H4,T4_REBREAK_ONLY,V候補後トリガー,2015-10-01 00:00:00,long,rebreak,2788,2800,2807,85.002,82.823,4.308127284464167,12,0.35901060703868054,7,0.5833333333333334,11,0.8673703533731064,0.618,0.8,84.713,2015-10-01 04:00:00,84.713,82.69655294678398,88.74589410643202,2015-11-11 04:00:00,86.842,max_hold,180,2.0164470532160124,1.0558174570487644,1.0496184348725797,84.713,84.15301286849869,84.46889911375962,86.05995045394441,0.09484060349119035,57.574016770033985,21.756652147903555,3.0854831689433486,0.939061612908285,84.756,86.862,False,False,0.9937214751753615,44.44444444444444,0.7470651013873963,0.858057630736382,1.8703480546595177
CHFJPY,H4,T4_REBREAK_ONLY,V候補後トリガー,2015-10-06 12:00:00,long,stagnation+rebreak,2806,2812,2819,123.652,122.269,3.571327607676731,6,0.5952212679461218,7,1.1666666666666667,20,1.3622559652928463,0.618,0.8,124.153,2015-10-06 16:00:00,124.151,122.1721872631184,128.11462547376323,2015-10-27 08:00:00,122.1721872631184,SL,91,1.9788127368815935,-1.0,-1.0101070705818926,124.153,123.41050179526233,123.30405161663697,124.29708230770163,0.8480613124044311,67.5160408444393,17.56460631688459,4.303599927483843,1.0118587204872038,124.061,124.061,True,True,0.8682298223158937,13.492063492063492,0.7824519230769282,0.8257211538461603,2.858611469051447
CHFJPY,H4,T5_STAG_OR_REBREAK,V候補後トリガー,2015-10-06 12:00:00,long,stagnation+rebreak,2806,2812,2819,123.652,122.269,3.571327607676731,6,0.5952212679461218,7,1.1666666666666667,20,1.3622559652928463,0.618,0.8,124.153,2015-10-06 16:00:00,124.151,122.1721872631184,128.11462547376323,2015-10-27 08:00:00,122.1721872631184,SL,91,1.9788127368815935,-1.0,-1.0101070705818926,124.153,123.41050179526233,123.30405161663697,124.29708230770163,0.8480613124044311,67.5160408444393,17.56460631688459,4.303599927483843,1.0118587204872038,124.061,124.061,True,True,0.8682298223158937,13.492063492063492,0.7824519230769282,0.8257211538461603,2.858611469051447
GBPJPY,H4,T4_REBREAK_ONLY,V候補後トリガー,2015-10-08 16:00:00,long,rebreak,4320,4333,4334,183.01,180.63,4.2338369940942,13,0.32567976877647686,1,0.07692307692307693,25,1.4747899159663855,0.618,0.8,184.14,2015-10-08 20:00:00,184.13,180.48946553898273,191.4410689220345,2015-11-19 08:00:00,187.99,max_hold,180,3.6405344610172676,1.0602838790108366,1.0547901801558632,184.14,183.22009173253224,182.95556095852263,184.99424919320276,1.2986643403995701,63.222623342247424,12.368356023737032,4.03783413621459,0.9381405897305007,184.07,184.07,True,True,0.8758746939032884,20.634920634920633,0.8103448275861874,0.8275862068965162,2.2236538834528403
GBPJPY,H4,T5_STAG_OR_REBREAK,V候補後トリガー,2015-10-08 16:00:00,long,rebreak,4320,4333,4334,183.01,180.63,4.2338369940942,13,0.32567976877647686,1,0.07692307692307693,25,1.4747899159663855,0.618,0.8,184.14,2015-10-08 20:00:00,184.13,180.48946553898273,191.4410689220345,2015-11-19 08:00:00,187.99,max_hold,180,3.6405344610172676,1.0602838790108366,1.0547901801558632,184.14,183.22009173253224,182.95556095852263,184.99424919320276,1.2986643403995701,63.222623342247424,12.368356023737032,4.03783413621459,0.9381405897305007,184.07,184.07,True,True,0.8758746939032884,20.634920634920633,0.8103448275861874,0.8275862068965162,2.2236538834528403
SILVER,H4,T5_STAG_OR_REBREAK,V候補後トリガー,2015-10-12 04:00:00,long,stagnation,2820,2825,2829,16.11,15.385,4.607562565680536,5,0.9215125131361072,4,0.8,11,0.8427586206896565,0.618,0.8,15.996,2015-10-12 08:00:00,15.994,15.345662498356496,17.296675003287007,2015-11-02 12:00:00,15.345662498356496,SL,94,0.6483375016435033,-1.0,-1.0539842287562833,15.996,15.779599814960113,15.514998399512569,15.081711971752123,0.756269572677173,65.13860478449236,22.272725429586117,3.2275800384302165,0.8325721387401661,16.11,16.11,False,False,1.0503032788111153,77.38095238095238,0.8016194331983826,0.8421052631578959,1.7159198520465424
SILVER,H4,T4_REBREAK_ONLY,V候補後トリガー,2015-10-14 12:00:00,long,rebreak,2820,2825,2829,16.11,15.385,4.382022816502819,5,0.8764045633005639,4,0.8,25,0.9806896551724147,0.618,0.8,16.096,2015-10-14 16:00:00,16.097,15.343637823765452,17.600724352469097,2015-11-02 12:00:00,15.343637823765452,SL,80,0.7533621762345497,-1.0,-1.0464583982367377,16.096,15.880293461151872,15.679065482782391,15.187386256725517,0.42118734334880426,61.359154594845805,13.807180633778563,2.551525831902198,1.0217381278927078,16.082,16.11,True,False,1.0408912621748359,83.33333333333334,0.6562500000000021,0.8437499999999979,2.163812645942086
USDJPY,H4,T4_REBREAK_ONLY,V候補後トリガー,2015-11-04 12:00:00,long,rebreak,2942,2948,2957,121.484,120.257,4.125423093488721,6,0.6875705155814535,9,1.5,15,1.102689486552572,0.618,0.8,121.61,2015-11-04 16:00:00,121.611,120.18264399019239,124.46471201961522,2015-12-15 16:00:00,121.745,max_hold,180,1.4283560098076151,0.09381414652923172,0.0868130908181014,121.61,120.95432471813523,120.72495575212565,120.42673758679638,0.9502681166035507,68.76495244017781,19.021579748445408,4.272260280418239,1.1142808226416772,121.381,121.501,True,True,0.9399876991700922,25.793650793650798,0.6862416107382773,0.8221476510067174,2.5485498817151253
USDJPY,H4,T5_STAG_OR_REBREAK,V候補後トリガー,2015-11-04 12:00:00,long,rebreak,2942,2948,2957,121.484,120.257,4.125423093488721,6,0.6875705155814535,9,1.5,15,1.102689486552572,0.618,0.8,121.61,2015-11-04 16:00:00,121.611,120.18264399019239,124.46471201961522,2015-12-15 16:00:00,121.745,max_hold,180,1.4283560098076151,0.09381414652923172,0.0868130908181014,121.61,120.95432471813523,120.72495575212565,120.42673758679638,0.9502681166035507,68.76495244017781,19.021579748445408,4.272260280418239,1.1142808226416772,121.381,121.501,True,True,0.9399876991700922,25.793650793650798,0.6862416107382773,0.8221476510067174,2.5485498817151253
GBPJPY,H4,T4_REBREAK_ONLY,V候補後トリガー,2015-12-01 08:00:00,long,rebreak,4566,4576,4585,185.74,184.22,3.538348126626153,10,0.3538348126626153,9,0.9,13,1.0526315789473577,0.618,0.8,185.82,2015-12-01 12:00:00,185.81,184.1126052535248,189.23478949295037,2015-12-02 16:00:00,184.1126052535248,SL,7,1.6973947464751973,-1.0,-1.0117827629910565,185.82,185.15702575950434,185.54091189608314,185.77154803846705,0.1102980460576561,60.11170920655213,29.865618116001254,3.6353433864376457,1.054535589527476,185.74,188.75,True,False,1.0347172883423945,25.396825396825395,0.6037735849056463,0.6981132075471769,2.1881889730451007
GBPJPY,H4,T5_STAG_OR_REBREAK,V候補後トリガー,2015-12-01 08:00:00,long,rebreak,4566,4576,4585,185.74,184.22,3.538348126626153,10,0.3538348126626153,9,0.9,13,1.0526315789473577,0.618,0.8,185.82,2015-12-01 12:00:00,185.81,184.1126052535248,189.23478949295037,2015-12-02 16:00:00,184.1126052535248,SL,7,1.6973947464751973,-1.0,-1.0117827629910565,185.82,185.15702575950434,185.54091189608314,185.77154803846705,0.1102980460576561,60.11170920655213,29.865618116001254,3.6353433864376457,1.054535589527476,185.74,188.75,True,False,1.0347172883423945,25.396825396825395,0.6037735849056463,0.6981132075471769,2.1881889730451007
SILVER,H4,T5_STAG_OR_REBREAK,V候補後トリガー,2015-12-04 08:00:00,long,stagnation,3059,3069,3073,14.241,13.821,4.001661443863806,10,0.4001661443863806,4,0.4,8,0.7785714285714286,0.618,0.8,14.148,2015-12-04 12:00:00,14.151,13.794760898698462,14.854478202603076,2015-12-11 12:00:00,13.794760898698462,SL,31,0.35623910130153824,-1.0,-1.0982486197391745,14.148,14.075468086092133,14.121443356167614,14.562305244623577,-0.4764572282129463,55.12908058171755,16.438402924461755,3.429117296235968,0.6811574952583426,14.241,14.375,False,False,0.9640690592484933,18.253968253968253,0.6766917293233117,0.8496240601503782,1.8579142417938959
XAUUSD,H4,T4_REBREAK_ONLY,V候補後トリガー,2015-12-04 12:00:00,long,rebreak,3058,3070,3074,1074.629,1046.231,3.8872532766773773,12,0.3239377730564481,4,0.3333333333333333,9,1.3147756884287662,0.618,0.8,1083.568,2015-12-04 16:00:00,1083.579,1044.4046461468577,1161.8947077062846,2016-01-19 08:00:00,1083.972,max_hold,180,39.17435385314229,0.010032073572248732,0.0010976569048488218,1083.568,1063.1867804394142,1066.2081552481714,1093.1594833565805,-0.08828901190930148,68.33221387140954,21.17164614360612,4.491080997899163,1.1455412516391243,1073.039,1081.102,True,True,1.4677146056007342,98.80952380952381,0.7496193477568105,0.8132856485251969,4.20414148484374
XAUUSD,H4,T5_STAG_OR_REBREAK,V候補後トリガー,2015-12-04 12:00:00,long,rebreak,3058,3070,3074,1074.629,1046.231,3.8872532766773773,12,0.3239377730564481,4,0.3333333333333333,9,1.3147756884287662,0.618,0.8,1083.568,2015-12-04 16:00:00,1083.579,1044.4046461468577,1161.8947077062846,2016-01-19 08:00:00,1083.972,max_hold,180,39.17435385314229,0.010032073572248732,0.0010976569048488218,1083.568,1063.1867804394142,1066.2081552481714,1093.1594833565805,-0.08828901190930148,68.33221387140954,21.17164614360612,4.491080997899163,1.1455412516391243,1073.039,1081.102,True,True,1.4677146056007342,98.80952380952381,0.7496193477568105,0.8132856485251969,4.20414148484374
XAUUSD,H4,T4_REBREAK_ONLY,V候補後トリガー,2016-01-20 12:00:00,long,rebreak,3237,3243,3248,1095.451,1071.419,4.511096483072299,6,0.7518494138453833,5,0.8333333333333334,24,1.270805592543278,0.618,0.8,1101.959,2016-01-20 16:00:00,1101.969,1070.087173021228,1165.7026539575443,2016-02-05 20:00:00,1165.7026539575443,TP,75,31.881826978772096,1.999059025067166,1.9880809841840894,1101.959,1090.7253621332818,1089.2027099142063,1084.2738088822673,0.4296881018170019,67.86377275675001,15.932078978443172,2.8094888768514243,1.2841144071010826,1097.282,1112.949,True,False,0.8791184302838232,40.476190476190474,0.8096922532720158,0.8667609951656783,3.1404229428179042
XAUUSD,H4,T5_STAG_OR_REBREAK,V候補後トリガー,2016-01-20 12:00:00,long,rebreak,3237,3243,3248,1095.451,1071.419,4.511096483072299,6,0.7518494138453833,5,0.8333333333333334,24,1.270805592543278,0.618,0.8,1101.959,2016-01-20 16:00:00,1101.969,1070.087173021228,1165.7026539575443,2016-02-05 20:00:00,1165.7026539575443,TP,75,31.881826978772096,1.999059025067166,1.9880809841840894,1101.959,1090.7253621332818,1089.2027099142063,1084.2738088822673,0.4296881018170019,67.86377275675001,15.932078978443172,2.8094888768514243,1.2841144071010826,1097.282,1112.949,True,False,0.8791184302838232,40.476190476190474,0.8096922532720158,0.8667609951656783,3.1404229428179042
CHFJPY,H4,T5_STAG_OR_REBREAK,V候補後トリガー,2016-01-25 00:00:00,long,stagnation,3283,3295,3297,117.543,115.34,4.499427830454283,12,0.37495231920452354,2,0.16666666666666666,10,0.7739446209714008,0.618,0.8,117.045,2016-01-25 04:00:00,117.045,115.21759554753335,120.6998089049333,2016-02-11 08:00:00,115.21759554753335,SL,81,1.8274044524666522,-1.0,-1.0109444846612987,117.045,116.74153909366062,117.0071940887386,119.16325157728294,0.3484621823329093,55.22756214677298,26.652807827717535,2.872202570571261,0.828917069194858,117.342,117.859,False,False,1.0990386026087078,73.80952380952381,0.7509225092250835,0.8118081180811743,1.8218291533205901
AUDJPY,H4,T5_STAG_OR_REBREAK,V候補後トリガー,2016-02-16 00:00:00,long,stagnation,3383,3388,3392,81.935,77.584,6.238989214194663,5,1.2477978428389327,4,0.8,17,1.0841185934267983,0.618,0.8,82.301,2016-02-16 04:00:00,82.301,77.40965284813682,92.08369430372638,2016-03-28 04:00:00,85.554,max_hold,180,4.891347151863187,0.665051957876448,0.6624964246844874,82.301,81.15051678563096,81.61789835839217,83.24245998805019,0.9768210179761037,61.18481715965527,32.815863168026105,5.953846128481783,0.9186631791173655,81.981,85.051,True,False,0.9318398240194424,61.111111111111114,0.8152777777777837,0.8263888888888886,1.8268150445607925
XAUUSD,H4,T4_REBREAK_ONLY,V候補後トリガー,2016-02-24 08:00:00,long,rebreak,3399,3409,3418,1239.879,1201.871,4.134156592182253,10,0.4134156592182253,9,0.9,12,0.9266470216796457,0.618,0.8,1237.091,2016-02-24 12:00:00,1236.848,1199.5725868199168,1312.1278263601662,2016-04-06 12:00:00,1226.762,max_hold,180,37.275413180083206,-0.2705805017176606,-0.2799700689991615,1237.091,1221.7268644687263,1214.205637769006,1164.2185709527666,0.5808004682741005,61.44199636185624,18.5733681938551,4.0563485042204634,0.9254309086437583,1234.528,1263.329,True,False,0.9256965393101487,83.33333333333334,0.8967262687351998,0.9295950565343057,1.8634595542324504
XAUUSD,H4,T5_STAG_OR_REBREAK,V候補後トリガー,2016-02-24 08:00:00,long,rebreak,3399,3409,3418,1239.879,1201.871,4.134156592182253,10,0.4134156592182253,9,0.9,12,0.9266470216796457,0.618,0.8,1237.091,2016-02-24 12:00:00,1236.848,1199.5725868199168,1312.1278263601662,2016-04-06 12:00:00,1226.762,max_hold,180,37.275413180083206,-0.2705805017176606,-0.2799700689991615,1237.091,1221.7268644687263,1214.205637769006,1164.2185709527666,0.5808004682741005,61.44199636185624,18.5733681938551,4.0563485042204634,0.9254309086437583,1234.528,1263.329,True,False,0.9256965393101487,83.33333333333334,0.8967262687351998,0.9295950565343057,1.8634595542324504
USDJPY,H4,T4_REBREAK_ONLY,V候補後トリガー,2016-02-26 12:00:00,long,rebreak,3432,3446,3451,113.388,111.042,4.318896675268448,14,0.308492619662032,5,0.35714285714285715,11,1.225063938618922,0.618,0.8,113.916,2016-02-26 16:00:00,113.916,110.90620142825863,119.93559714348274,2016-03-17 08:00:00,110.90620142825863,SL,85,3.0097985717413707,-1.0,-1.0033224814756307,113.916,112.65776785866849,112.97535594321178,115.62535099244907,0.7730127925623285,66.38291059110284,22.34294127315654,4.619158171684483,1.1340320398225785,113.22,114.876,True,False,1.0251585509254368,71.42857142857143,0.8937550689375509,0.9781021897810211,2.544209379889576
USDJPY,H4,T5_STAG_OR_REBREAK,V候補後トリガー,2016-02-26 12:00:00,long,rebreak,3432,3446,3451,113.388,111.042,4.318896675268448,14,0.308492619662032,5,0.35714285714285715,11,1.225063938618922,0.618,0.8,113.916,2016-02-26 16:00:00,113.916,110.90620142825863,119.93559714348274,2016-03-17 08:00:00,110.90620142825863,SL,85,3.0097985717413707,-1.0,-1.0033224814756307,113.916,112.65776785866849,112.97535594321178,115.62535099244907,0.7730127925623285,66.38291059110284,22.34294127315654,4.619158171684483,1.1340320398225785,113.22,114.876,True,False,1.0251585509254368,71.42857142857143,0.8937550689375509,0.9781021897810211,2.544209379889576
GBPJPY,H4,T4_REBREAK_ONLY,V候補後トリガー,2016-03-04 12:00:00,long,rebreak,4927,4953,4986,163.9,154.7,11.638967010554598,26,0.44765257732902297,33,1.2692307692307692,42,0.7576086956521724,0.618,0.8,161.67,2016-03-04 16:00:00,161.68,154.50238796124137,176.00522407751723,2016-04-07 00:00:00,154.50238796124137,SL,145,7.177612038758639,-1.0,-1.002786442049526,161.67,160.10294547303937,159.55376326731076,164.2263126837208,1.8587520969974831,68.7048406246657,31.083787344057892,5.246074809444319,0.8894616120833888,161.41,161.41,True,True,0.886698946129813,3.571428571428571,0.8571428571428616,1.0,1.5813813873036109
GBPJPY,H4,T5_STAG_OR_REBREAK,V候補後トリガー,2016-03-04 12:00:00,long,rebreak,4927,4953,4986,163.9,154.7,11.638967010554598,26,0.44765257732902297,33,1.2692307692307692,42,0.7576086956521724,0.618,0.8,161.67,2016-03-04 16:00:00,161.68,154.50238796124137,176.00522407751723,2016-04-07 00:00:00,154.50238796124137,SL,145,7.177612038758639,-1.0,-1.002786442049526,161.67,160.10294547303937,159.55376326731076,164.2263126837208,1.8587520969974831,68.7048406246657,31.083787344057892,5.246074809444319,0.8894616120833888,161.41,161.41,True,True,0.886698946129813,3.571428571428571,0.8571428571428616,1.0,1.5813813873036109
SILVER,H4,T4_REBREAK_ONLY,V候補後トリガー,2016-03-17 08:00:00,long,rebreak,3502,3515,3516,15.806,15.168,4.560137734767274,13,0.35077982575132877,1,0.07692307692307693,4,0.8510971786833873,0.618,0.8,15.711,2016-03-17 12:00:00,15.713,15.133022986305008,16.866954027389987,2016-03-24 04:00:00,15.133022986305008,SL,29,0.5799770136949913,-1.0,-1.060347219240669,15.711,15.449575962323545,15.397696735655378,15.124408678369829,0.37282072619789514,65.96871366970046,20.92572411199616,4.690757676638238,0.96428722901631,15.806,15.806,False,False,0.8815092113684667,64.68253968253968,0.6478873239436681,0.7394366197183156,4.145579758879341
SILVER,H4,T5_STAG_OR_REBREAK,V候補後トリガー,2016-03-17 08:00:00,long,rebreak,3502,3515,3516,15.806,15.168,4.560137734767274,13,0.35077982575132877,1,0.07692307692307693,4,0.8510971786833873,0.618,0.8,15.711,2016-03-17 12:00:00,15.713,15.133022986305008,16.866954027389987,2016-03-24 04:00:00,15.133022986305008,SL,29,0.5799770136949913,-1.0,-1.060347219240669,15.711,15.449575962323545,15.397696735655378,15.124408678369829,0.37282072619789514,65.96871366970046,20.92572411199616,4.690757676638238,0.96428722901631,15.806,15.806,False,False,0.8815092113684667,64.68253968253968,0.6478873239436681,0.7394366197183156,4.145579758879341
USDJPY,H4,T4_REBREAK_ONLY,V候補後トリガー,2016-04-15 00:00:00,long,rebreak,3641,3647,3656,109.097,107.628,4.138176937839073,6,0.6896961563065122,9,1.5,24,1.3682777399591648,0.618,0.8,109.638,2016-04-15 04:00:00,109.636,107.53925319059175,113.83549361881651,2016-04-29 00:00:00,107.53925319059175,SL,61,2.096746809408245,-1.0,-1.004769293056806,109.638,109.11098322188478,109.41548332880623,111.57038937403013,1.3005968235746055,61.81144417530167,25.66331045202675,5.815032360075178,0.8319587867046375,109.545,111.739,True,False,0.8477664761782503,19.047619047619047,0.7126168224299271,0.7850467289719641,2.3437462302805687
USDJPY,H4,T5_STAG_OR_REBREAK,V候補後トリガー,2016-04-15 00:00:00,long,rebreak,3641,3647,3656,109.097,107.628,4.138176937839073,6,0.6896961563065122,9,1.5,24,1.3682777399591648,0.618,0.8,109.638,2016-04-15 04:00:00,109.636,107.53925319059175,113.83549361881651,2016-04-29 00:00:00,107.53925319059175,SL,61,2.096746809408245,-1.0,-1.004769293056806,109.638,109.11098322188478,109.41548332880623,111.57038937403013,1.3005968235746055,61.81144417530167,25.66331045202675,5.815032360075178,0.8319587867046375,109.545,111.739,True,False,0.8477664761782503,19.047619047619047,0.7126168224299271,0.7850467289719641,2.3437462302805687
