family,signal_i,signal_time,direction,lookback,pre_bars,move_atr,trigger_atr,wick_ratio,close_location,range_atr,body_ratio,h4_align,h4_oppose,h4_context,entry_hour,stop,entry_i,entry_time,entry,target,exit_i,exit_time,exit,exit_reason,bars_held,risk,rr,max_hold,r_after_cost,sample,year
breakout,1264,2014-03-17 13:00:00,long,24,12,2.075050849546959,0.1882335543865588,0.25875486381324353,0.7412451361867565,2.303620165587844,0.6712062256809186,True,False,H4順,14,116.2463745875576,1265,2014-03-17 14:00:00,116.672,117.3104381186636,1283,2014-03-18 08:00:00,116.2463745875576,SL,18,0.4256254124424004,1.5,24,-1.04698967546426,IS_2014_2024,2014
breakout,1500,2014-03-31 09:00:00,long,24,12,3.408197364627529,1.6712372752167812,0.0477489768076543,0.9522510231923457,3.4410587717245122,0.6534788540245519,True,False,H4順,10,115.97839683343841,1501,2014-03-31 10:00:00,116.719,117.82990474984237,1525,2014-04-01 10:00:00,117.074,TIME,24,0.7406031665615842,1.5,24,0.45233400979813004,IS_2014_2024,2014
breakout,1532,2014-04-01 17:00:00,long,24,12,4.156602229341682,0.12028752432178959,0.23308270676686266,0.7669172932331373,0.8887911519331597,0.6616541353384287,True,False,H4順,18,117.22007170926247,1533,2014-04-01 18:00:00,117.352,117.5498924361063,1540,2014-04-02 01:00:00,117.5498924361063,TP,7,0.13192829073753387,1.5,24,1.3484024928375715,IS_2014_2024,2014
breakout,2075,2014-05-02 08:00:00,long,24,12,1.4336385920329866,0.11288492850658365,0.035971223021551105,0.9640287769784489,1.5691005062406624,0.7266187050359867,True,False,H4順,9,116.34628284301138,2076,2014-05-02 09:00:00,116.498,116.72557573548295,2079,2014-05-02 12:00:00,116.72557573548295,TP,3,0.15171715698862442,1.5,24,1.3681757528484224,IS_2014_2024,2014
breakout,2122,2014-05-06 07:00:00,long,24,12,2.224381582021557,1.9172493970562314,0.2700587084148778,0.7299412915851222,4.75589534900844,0.6790606653620107,True,False,H4順,8,116.21551088123263,2123,2014-05-06 08:00:00,116.612,117.20673367815104,2130,2014-05-06 15:00:00,116.21551088123263,SL,7,0.3964891187673629,1.5,24,-1.050442746227659,IS_2014_2024,2014
breakout,2629,2014-06-04 10:00:00,long,24,12,1.4565770544133914,0.22218972016475463,0.24774774774772093,0.7522522522522791,1.8268932546878656,0.6396396396396379,True,False,H4順,11,114.34769644538012,2630,2014-06-04 11:00:00,114.539,114.82595533192982,2643,2014-06-05 00:00:00,114.34769644538012,SL,13,0.19130355461987847,1.5,24,-1.1045458880246652,IS_2014_2024,2014
breakout,2660,2014-06-05 17:00:00,long,24,12,2.491657849696538,0.5115616116191,0.21008403361343383,0.7899159663865661,1.0495833065978095,0.6428571428571684,True,False,H4順,18,114.66664866895198,2661,2014-06-05 18:00:00,114.9,115.25002699657205,2674,2014-06-06 07:00:00,114.66664866895198,SL,13,0.23335133104802708,1.5,24,-1.0857076748188506,IS_2014_2024,2014
breakout,2963,2014-06-24 08:00:00,long,24,12,2.3458319659827573,1.2211180096896543,0.027999999999963165,0.9720000000000368,2.677890372126334,0.6120000000000232,True,False,H4順,9,113.92432858591955,2964,2014-06-24 09:00:00,114.182,114.56850712112067,2980,2014-06-25 01:00:00,113.92432858591955,SL,16,0.25767141408044836,1.5,24,-1.0776182335606928,IS_2014_2024,2014
breakout,3075,2014-07-01 00:00:00,long,24,12,4.939977431378557,1.3215226249548129,0.030303030303030304,0.9696969696969697,2.0766784106432774,0.8737373737373498,True,False,H4順,1,114.18493108697184,3076,2014-07-01 01:00:00,114.396,114.71260336954224,3100,2014-07-02 01:00:00,114.442,TIME,24,0.2110689130281571,1.5,24,0.12318251715501834,IS_2014_2024,2014
breakout,3124,2014-07-03 01:00:00,long,24,12,1.7114703886448595,0.5834558143107476,0.3333333333333333,0.6666666666666666,1.1669116286214951,0.6666666666666666,True,False,H4順,2,114.51157466738826,3125,2014-07-03 02:00:00,114.587,114.70013799891763,3126,2014-07-03 03:00:00,114.51157466738826,SL,1,0.07542533261174356,1.5,24,-1.2651629009441885,IS_2014_2024,2014
breakout,3130,2014-07-03 07:00:00,long,24,12,2.6113707603328984,0.5604893339250754,0.22123893805312073,0.7787610619468793,1.439438516671492,0.6991150442477709,True,False,H4順,8,114.55729943360674,3131,2014-07-03 08:00:00,114.657,114.80655084958988,3133,2014-07-03 10:00:00,114.55729943360674,SL,2,0.09970056639325264,1.5,24,-1.200600665808893,IS_2014_2024,2014
breakout,3635,2014-08-01 08:00:00,long,24,12,2.6510293260910216,0.12050133300402836,0.18023255813957234,0.8197674418604276,2.072622927671137,0.7906976744185932,True,False,H4順,9,113.16340267323075,3636,2014-08-01 09:00:00,113.322,113.55989599015388,3641,2014-08-01 14:00:00,113.16340267323075,SL,5,0.15859732676925375,1.5,24,-1.126105530322769,IS_2014_2024,2014
breakout,3855,2014-08-14 12:00:00,long,24,12,1.966474988673012,0.661450678008181,0.18092105263156188,0.8190789473684381,2.7173108934389765,0.5592105263158175,True,False,H4順,13,112.91062493789475,3856,2014-08-14 13:00:00,113.182,113.58906259315788,3879,2014-08-15 12:00:00,113.58906259315788,TP,23,0.27137506210524975,1.5,24,1.4263012605327254,IS_2014_2024,2014
breakout,3942,2014-08-20 03:00:00,long,24,12,2.414698640400587,0.4343902316065153,0.15897435897432197,0.841025641025678,2.491355740095662,0.8358974358974482,True,False,H4順,4,113.16034587266189,3943,2014-08-20 04:00:00,113.341,113.61198119100715,3958,2014-08-20 19:00:00,113.61198119100715,TP,15,0.1806541273381015,1.5,24,1.3892912091480787,IS_2014_2024,2014
breakout,3964,2014-08-21 01:00:00,long,24,12,3.360239404430753,0.5067902052583357,0.10743801652896057,0.8925619834710394,1.3330785833972534,0.7603305785123278,True,False,H4順,2,113.56084653155379,3965,2014-08-21 02:00:00,113.69,113.88373020266931,3978,2014-08-21 15:00:00,113.88373020266931,TP,13,0.129153468446205,1.5,24,1.3451454673218202,IS_2014_2024,2014
