extra_groups,bb_lo,bb_hi,slope_min,macd_hist_pos,body_min,close_min,adx_mode,rsi_mode,width_mode,trigger_mode,positive_symbols,positive_years,positive_windows,worst_window_total_r,all_trades,all_win_rate,all_total_r,all_avg_r,all_median_r,all_pf,all_max_dd_r,all_max_losing_streak,train_trades,train_win_rate,train_total_r,train_avg_r,train_median_r,train_pf,train_max_dd_r,train_max_losing_streak,test_trades,test_win_rate,test_total_r,test_avg_r,test_median_r,test_pf,test_max_dd_r,test_max_losing_streak,score
rsi,0.8,1.15,-0.02,True,,,none,rsi_58_72,none,all,6,7,5,0.006178723942265929,152,47.368421052631575,39.090306619947086,0.2571730698680729,-0.20703296731955675,1.5325638882296448,11.02121655396224,9,92,42.391304347826086,7.408245582119047,0.08052440850129398,-0.727582124339457,1.152842695722454,8.623274754271828,6,60,55.00000000000001,31.682061037828042,0.5280343506304673,0.4873518056208389,2.2708162749891474,6.969087803772285,6,82.21840367434258
rsi,0.7,1.25,0.0,False,,,none,rsi_ge_55,none,all,7,9,4,-8.503514169790243,189,48.67724867724868,53.696904529586476,0.284110605976648,-0.1325193041482619,1.5949131435317645,16.426731925622626,9,115,42.608695652173914,12.607878789246051,0.10963372860213957,-1.0032899884453457,1.2056816635415326,16.426731925622626,9,74,58.108108108108105,41.08902574034044,0.5552571045991951,0.7672539695161038,2.418719327479674,10.298096218682089,5,82.20466088741469
body,0.5,1.15,-0.02,False,0.65,,none,none,none,all,7,8,4,-1.189417498489018,182,46.7032967032967,42.55997162880301,0.2338459979604561,-0.28415530993182603,1.470191456074075,10.623024546215513,7,110,42.72727272727273,14.816461116110405,0.13469510105554913,-0.727582124339457,1.256016130045756,10.623024546215513,7,72,52.77777777777778,27.7435105126926,0.3853265348985083,0.250259067710059,1.8499041724550789,6.2794428314259365,6,82.1894360722085
body,0.55,1.15,-0.02,False,0.65,,none,none,none,all,7,8,4,-1.189417498489018,182,46.7032967032967,42.55997162880301,0.2338459979604561,-0.28415530993182603,1.470191456074075,10.623024546215513,7,110,42.72727272727273,14.816461116110405,0.13469510105554913,-0.727582124339457,1.256016130045756,10.623024546215513,7,72,52.77777777777778,27.7435105126926,0.3853265348985083,0.250259067710059,1.8499041724550789,6.2794428314259365,6,82.1894360722085
body,0.6,1.15,-0.02,False,0.65,,none,none,none,all,7,8,4,-1.189417498489018,182,46.7032967032967,42.55997162880301,0.2338459979604561,-0.28415530993182603,1.470191456074075,10.623024546215513,7,110,42.72727272727273,14.816461116110405,0.13469510105554913,-0.727582124339457,1.256016130045756,10.623024546215513,7,72,52.77777777777778,27.7435105126926,0.3853265348985083,0.250259067710059,1.8499041724550789,6.2794428314259365,6,82.1894360722085
rsi,0.5,1.25,-0.02,True,,,none,rsi_ge_55,none,all,6,9,4,-6.670160363451647,216,47.22222222222222,52.327331267286525,0.24225616327447466,-0.2750583473190583,1.4933282216127322,15.10040540535909,8,132,42.42424242424242,11.212678298434035,0.08494453256389421,-0.8880509948296921,1.1601781034841179,15.10040540535909,8,84,54.761904761904766,41.11465296885248,0.48946015439110097,0.5664433750791378,2.139898508803275,10.338762477660929,6,82.12295600418219
rsi,0.55,1.25,-0.02,True,,,none,rsi_ge_55,none,all,6,9,4,-6.670160363451647,216,47.22222222222222,52.327331267286525,0.24225616327447466,-0.2750583473190583,1.4933282216127322,15.10040540535909,8,132,42.42424242424242,11.212678298434035,0.08494453256389421,-0.8880509948296921,1.1601781034841179,15.10040540535909,8,84,54.761904761904766,41.11465296885248,0.48946015439110097,0.5664433750791378,2.139898508803275,10.338762477660929,6,82.12295600418219
rsi,0.6,1.25,-0.02,True,,,none,rsi_ge_55,none,all,6,9,4,-6.670160363451647,216,47.22222222222222,52.327331267286525,0.24225616327447466,-0.2750583473190583,1.4933282216127322,15.10040540535909,8,132,42.42424242424242,11.212678298434035,0.08494453256389421,-0.8880509948296921,1.1601781034841179,15.10040540535909,8,84,54.761904761904766,41.11465296885248,0.48946015439110097,0.5664433750791378,2.139898508803275,10.338762477660929,6,82.12295600418219
rsi,0.65,1.25,-0.02,True,,,none,rsi_ge_55,none,all,6,9,4,-6.670160363451647,216,47.22222222222222,52.327331267286525,0.24225616327447466,-0.2750583473190583,1.4933282216127322,15.10040540535909,8,132,42.42424242424242,11.212678298434035,0.08494453256389421,-0.8880509948296921,1.1601781034841179,15.10040540535909,8,84,54.761904761904766,41.11465296885248,0.48946015439110097,0.5664433750791378,2.139898508803275,10.338762477660929,6,82.12295600418219
adx,0.65,1.2,-0.02,False,,,adx_le_35,none,none,all,6,8,4,-6.408750647055379,220,47.72727272727273,55.09395719746853,0.25042707817031146,-0.20703296731955675,1.511102779841203,15.829838295492092,8,134,44.02985074626866,17.13750576172997,0.12789183404276097,-0.6123431307238034,1.2459678446273583,15.829838295492092,8,86,53.48837209302325,37.956451435738565,0.44135408646207636,0.452577469128717,1.9956961295254376,10.341194015222488,6,82.09299391005773
adx,0.75,1.1,-0.02,True,,,adx_ge_14,none,none,all,6,7,4,-3.3506995008173726,154,47.4025974025974,46.48613367577508,0.30185801088165637,-0.20703296731955675,1.6310975754496986,9.786578362459267,8,91,42.857142857142854,16.02929494090734,0.17614609825172903,-0.4076305240235214,1.343301859508953,9.786578362459267,6,63,53.96825396825397,30.456838734867738,0.4834418846804403,0.5316690385870159,2.1293846997364345,7.323195572449281,8,82.08250037439653
adx,0.65,1.05,0.0,True,,,adx_ge_14,none,none,all,7,8,4,-3.1140565081746963,117,48.717948717948715,42.91696295859705,0.3668116492187782,-0.1325193041482619,1.7957119945972828,8.823256885680506,10,67,44.776119402985074,18.057592418168262,0.26951630474878,-0.2883405508644905,1.5465647477803008,8.823256885680506,10,50,54.0,24.859370540428785,0.4971874108085757,0.452577469128717,2.1896168046564286,5.220918326968093,4,82.01306849768818
rsi,0.5,1.1,-0.02,False,,,none,rsi_58_72,none,all,6,7,4,-0.3330030281047627,157,47.13375796178344,44.834001631982986,0.2855668893756878,-0.2701466256389552,1.5862331992266763,14.049451326688564,12,94,41.48936170212766,10.564207247830884,0.1123851834875626,-1.003652074881937,1.2090280984972033,10.771040821635534,6,63,55.55555555555556,34.2697943841521,0.5439649902246365,0.7901784127205201,2.321196734720024,7.975929186121874,7,82.00859369752308
rsi,0.55,1.1,-0.02,False,,,none,rsi_58_72,none,all,6,7,4,-0.3330030281047627,157,47.13375796178344,44.834001631982986,0.2855668893756878,-0.2701466256389552,1.5862331992266763,14.049451326688564,12,94,41.48936170212766,10.564207247830884,0.1123851834875626,-1.003652074881937,1.2090280984972033,10.771040821635534,6,63,55.55555555555556,34.2697943841521,0.5439649902246365,0.7901784127205201,2.321196734720024,7.975929186121874,7,82.00859369752308
rsi,0.6,1.1,-0.02,False,,,none,rsi_58_72,none,all,6,7,4,-0.3330030281047627,157,47.13375796178344,44.834001631982986,0.2855668893756878,-0.2701466256389552,1.5862331992266763,14.049451326688564,12,94,41.48936170212766,10.564207247830884,0.1123851834875626,-1.003652074881937,1.2090280984972033,10.771040821635534,6,63,55.55555555555556,34.2697943841521,0.5439649902246365,0.7901784127205201,2.321196734720024,7.975929186121874,7,82.00859369752308
rsi,0.65,1.1,-0.02,False,,,none,rsi_58_72,none,all,6,7,4,-0.3330030281047627,157,47.13375796178344,44.834001631982986,0.2855668893756878,-0.2701466256389552,1.5862331992266763,14.049451326688564,12,94,41.48936170212766,10.564207247830884,0.1123851834875626,-1.003652074881937,1.2090280984972033,10.771040821635534,6,63,55.55555555555556,34.2697943841521,0.5439649902246365,0.7901784127205201,2.321196734720024,7.975929186121874,7,82.00859369752308
adx,0.65,1.15,-0.02,False,,,adx_le_35,none,none,all,6,8,4,-4.9785926232867865,205,47.3170731707317,51.1938153539793,0.2497259285559966,-0.2799700689991615,1.5024737389820009,14.824147628713149,7,121,42.97520661157025,14.139407653026037,0.11685460870269453,-1.0033224814756307,1.2182474941738826,14.824147628713149,7,84,53.57142857142857,37.054407700953256,0.4411239012018245,0.452577469128717,1.9988398258299538,9.318124011984146,6,81.99021593797985
close,0.7,1.05,-0.02,False,,0.85,none,none,none,all,6,8,5,2.4374671595362143,107,48.598130841121495,35.79946521074418,0.3345744412219082,-0.1325193041482619,1.704075012880413,5.853143777935184,6,63,46.03174603174603,17.02977301234944,0.27031385733888,-0.2799700689991615,1.55601253893417,5.853143777935184,6,44,52.27272727272727,18.769692198394736,0.42658391359988035,0.452577469128717,1.9283792991115416,3.9186483285516553,4,81.9737686253827
rsi,0.7,1.1,0.0,False,,,none,rsi_ge_58,none,all,6,7,4,-2.1021268772574535,135,48.148148148148145,44.50540444747562,0.32966966257389346,-0.1439193090001583,1.6948698484643063,12.31528538913354,12,78,39.743589743589745,9.125093858709656,0.11698838280396995,-1.0039534879516476,1.2114495235211467,11.031014331462584,12,57,59.64912280701754,35.38031058876598,0.6207072033116838,0.7901784127205201,2.69335666858334,6.242843087874628,4,81.96752394504426
adx,0.8,1.25,-0.02,True,,,adx_le_35,none,none,all,6,7,4,-6.458839230960958,199,48.24120603015075,52.80581483939532,0.2653558534642981,-0.1337934440297054,1.5525117036418585,13.713816234755427,8,122,43.44262295081967,13.579111682561269,0.11130419411935466,-0.6123431307238034,1.2135882339778534,13.713816234755427,8,77,55.84415584415584,39.22670315683404,0.5094377033355071,0.6012177115712597,2.2259115292389717,8.280887804202504,6,81.93091531079213
body,0.65,1.2,-0.02,False,0.65,,none,none,none,all,7,8,4,-2.61957552225761,194,46.90721649484536,46.28767953059325,0.2385962862401714,-0.2750583473190583,1.48513390158229,11.628715212994454,8,121,43.80165289256198,18.315711105366805,0.15136951326749426,-0.4076305240235214,1.2966299292558268,11.628715212994454,8,73,52.054794520547944,27.971968425226446,0.3831776496606363,0.1270322357496999,1.8308626993457675,7.302512834664279,6,81.92170474559357
rsi,0.5,1.25,-0.02,True,,,none,rsi_58_72,none,all,6,7,4,-1.8367782798346073,175,46.85714285714286,44.731243499517376,0.25560710571152784,-0.2701466256389552,1.5236321885358577,13.083847297235453,8,108,41.66666666666667,8.200094967199256,0.07592680525184496,-0.8880509948296921,1.1426762446220358,9.684984905336044,7,67,55.223880597014926,36.53114853231813,0.5452410228704198,0.6012177115712597,2.306948249184527,9.998444881939244,8,81.91024311585635
rsi,0.55,1.25,-0.02,True,,,none,rsi_58_72,none,all,6,7,4,-1.8367782798346073,175,46.85714285714286,44.731243499517376,0.25560710571152784,-0.2701466256389552,1.5236321885358577,13.083847297235453,8,108,41.66666666666667,8.200094967199256,0.07592680525184496,-0.8880509948296921,1.1426762446220358,9.684984905336044,7,67,55.223880597014926,36.53114853231813,0.5452410228704198,0.6012177115712597,2.306948249184527,9.998444881939244,8,81.91024311585635
rsi,0.6,1.25,-0.02,True,,,none,rsi_58_72,none,all,6,7,4,-1.8367782798346073,175,46.85714285714286,44.731243499517376,0.25560710571152784,-0.2701466256389552,1.5236321885358577,13.083847297235453,8,108,41.66666666666667,8.200094967199256,0.07592680525184496,-0.8880509948296921,1.1426762446220358,9.684984905336044,7,67,55.223880597014926,36.53114853231813,0.5452410228704198,0.6012177115712597,2.306948249184527,9.998444881939244,8,81.91024311585635
rsi,0.65,1.25,-0.02,True,,,none,rsi_58_72,none,all,6,7,4,-1.8367782798346073,175,46.85714285714286,44.731243499517376,0.25560710571152784,-0.2701466256389552,1.5236321885358577,13.083847297235453,8,108,41.66666666666667,8.200094967199256,0.07592680525184496,-0.8880509948296921,1.1426762446220358,9.684984905336044,7,67,55.223880597014926,36.53114853231813,0.5452410228704198,0.6012177115712597,2.306948249184527,9.998444881939244,8,81.91024311585635
rsi,0.7,1.25,-0.02,True,,,none,rsi_58_72,none,all,6,7,4,-1.8367782798346073,175,46.85714285714286,44.731243499517376,0.25560710571152784,-0.2701466256389552,1.5236321885358577,13.083847297235453,8,108,41.66666666666667,8.200094967199256,0.07592680525184496,-0.8880509948296921,1.1426762446220358,9.684984905336044,7,67,55.223880597014926,36.53114853231813,0.5452410228704198,0.6012177115712597,2.306948249184527,9.998444881939244,8,81.91024311585635
adx,0.75,1.0,-0.02,False,,,adx_ge_14,none,none,all,6,8,4,-1.3269811682410597,122,47.540983606557376,41.821559483072214,0.34279966789403454,-0.13885637651493185,1.7403302795599038,6.625367645271765,6,75,45.33333333333333,22.4160822613226,0.2988810968176347,-0.2799700689991615,1.6300661843236361,6.625367645271765,5,47,51.06382978723404,19.40547722174961,0.41288249407977895,0.1211936612468755,1.927911787403647,5.312228489375169,6,81.87473519888232
width,0.65,1.05,0.02,True,,,none,none,bb_width_ge_3,all,6,8,5,1.2510010154899998,81,49.382716049382715,31.745292306058467,0.39191718896368477,-0.022104668109996,1.8626008196434662,5.6563684126876925,7,45,42.22222222222222,8.908560174494841,0.19796800387766314,-0.3362688400562753,1.3938177061970982,5.6563684126876925,7,36,58.333333333333336,22.836732131563625,0.6343536703212118,1.26594279959865,2.610396971792512,3.0223724661627838,3,81.85591323872605
rsi,0.5,1.25,-0.02,False,,,none,rsi_58_72,none,all,7,7,4,-2.9043699979018482,190,46.8421052631579,46.92342097869702,0.24696537357208956,-0.2750583473190583,1.5014861119790919,15.103411120602287,9,119,42.016806722689076,10.672234328590282,0.08968264141672505,-1.0032899884453457,1.1677997381604828,12.748162706452431,8,71,54.929577464788736,36.25118665010674,0.5105800936634752,0.6012177115712597,2.2096746692420672,11.00811231369099,9,81.844697408278
rsi,0.55,1.25,-0.02,False,,,none,rsi_58_72,none,all,7,7,4,-2.9043699979018482,190,46.8421052631579,46.92342097869702,0.24696537357208956,-0.2750583473190583,1.5014861119790919,15.103411120602287,9,119,42.016806722689076,10.672234328590282,0.08968264141672505,-1.0032899884453457,1.1677997381604828,12.748162706452431,8,71,54.929577464788736,36.25118665010674,0.5105800936634752,0.6012177115712597,2.2096746692420672,11.00811231369099,9,81.844697408278
rsi,0.6,1.25,-0.02,False,,,none,rsi_58_72,none,all,7,7,4,-2.9043699979018482,190,46.8421052631579,46.92342097869702,0.24696537357208956,-0.2750583473190583,1.5014861119790919,15.103411120602287,9,119,42.016806722689076,10.672234328590282,0.08968264141672505,-1.0032899884453457,1.1677997381604828,12.748162706452431,8,71,54.929577464788736,36.25118665010674,0.5105800936634752,0.6012177115712597,2.2096746692420672,11.00811231369099,9,81.844697408278
rsi,0.65,1.25,-0.02,False,,,none,rsi_58_72,none,all,7,7,4,-2.9043699979018482,190,46.8421052631579,46.92342097869702,0.24696537357208956,-0.2750583473190583,1.5014861119790919,15.103411120602287,9,119,42.016806722689076,10.672234328590282,0.08968264141672505,-1.0032899884453457,1.1677997381604828,12.748162706452431,8,71,54.929577464788736,36.25118665010674,0.5105800936634752,0.6012177115712597,2.2096746692420672,11.00811231369099,9,81.844697408278
adx,0.75,1.0,-0.02,True,,,adx_14_35,none,none,all,6,9,4,-1.9732080668336462,109,48.62385321100918,40.08625572395542,0.36776381398124236,-0.1325193041482619,1.8169883693862663,6.6950240856563505,6,64,45.3125,18.664550916973408,0.2916336080777095,-0.2119446889996599,1.6186655572113247,6.6950240856563505,4,45,53.333333333333336,21.421704806982014,0.4760378845996003,0.3734858996704182,2.133613374011002,5.312228489375169,6,81.84410077709686
adx,0.8,1.0,-0.02,True,,,adx_ge_14,none,none,all,6,8,4,-0.27299693948477666,107,48.598130841121495,39.14207308928366,0.36581376718956693,-0.1325193041482619,1.827738563145241,5.810162620033598,6,67,46.26865671641791,21.621438474415978,0.3227080369315818,-0.1439193090001583,1.7100935500691676,5.571383416515481,5,40,52.5,17.520634614867696,0.4380158653716924,0.24733978045864685,2.0404642093358376,5.810162620033602,6,81.84205525437332
close,0.8,1.1,-0.02,False,,0.85,none,none,none,all,6,8,5,1.1218470947313512,107,48.598130841121495,34.69944475535942,0.32429387621831235,-0.1325193041482619,1.6816232765521757,6.063259984130892,6,62,43.54838709677419,13.23935479611197,0.21353798058245113,-0.4297523921285449,1.4178641089825512,6.063259984130892,6,45,55.55555555555556,21.46008995924745,0.47689088798327667,0.6012177115712597,2.116336580819261,3.9186483285516553,4,81.83142756027877
close,0.8,1.15,-0.02,True,,0.85,none,none,none,all,6,8,5,1.1211474943531032,112,49.107142857142854,34.8529761810761,0.3111872873310366,-0.07731198612912896,1.658663274485967,5.851123203442636,6,66,43.93939393939394,13.266553586457196,0.20100838767359389,-0.4297523921285449,1.3937791900504686,5.851123203442636,6,46,56.52173913043478,21.586422594618902,0.4692700564047588,0.5664433750791378,2.122867438556098,3.9186483285516553,4,81.83049759711065
rsi,0.55,1.15,-0.02,False,,,none,rsi_55_72,none,all,6,7,4,-2.9658908889796107,194,46.90721649484536,47.95141335381063,0.247172233782529,-0.3081194545277184,1.4953078368085306,13.795645659788688,9,116,42.241379310344826,10.851451300113993,0.09354699396649994,-1.0033880574237886,1.1728804497799723,13.795645659788688,7,78,53.84615384615385,37.09996205369663,0.4756405391499568,0.4873518056208389,2.089803222225223,11.051210110231393,9,81.76673536478063
rsi,0.6,1.15,-0.02,False,,,none,rsi_55_72,none,all,6,7,4,-2.9658908889796107,194,46.90721649484536,47.95141335381063,0.247172233782529,-0.3081194545277184,1.4953078368085306,13.795645659788688,9,116,42.241379310344826,10.851451300113993,0.09354699396649994,-1.0033880574237886,1.1728804497799723,13.795645659788688,7,78,53.84615384615385,37.09996205369663,0.4756405391499568,0.4873518056208389,2.089803222225223,11.051210110231393,9,81.76673536478063
rsi,0.65,1.15,-0.02,False,,,none,rsi_55_72,none,all,6,7,4,-2.9658908889796107,194,46.90721649484536,47.95141335381063,0.247172233782529,-0.3081194545277184,1.4953078368085306,13.795645659788688,9,116,42.241379310344826,10.851451300113993,0.09354699396649994,-1.0033880574237886,1.1728804497799723,13.795645659788688,7,78,53.84615384615385,37.09996205369663,0.4756405391499568,0.4873518056208389,2.089803222225223,11.051210110231393,9,81.76673536478063
