symbol,timeframe,strategy,note,signal_time,period,pair_key,v_start_i,v_extreme_i,v_start,v_extreme,drop,drop_atr,drop_bars,recovery_bars_at_context,recovery_ratio_at_context,drop_speed,recovery_speed_at_context,speed_ratio_at_context,context_i,shelf_high,shelf_low,shelf_range_atr,shelf_hold_level,risk_atr,entry_close,body_ratio,close_location,ema20_gt_50,don20_break,don55_break,dormant120_break,dormant360_break,dormant1250_break,dormant_break_key,dormant_high_level,dormant_break_atr,recent_dormant_break_key,bars_since_dormant_break,recent_dormant_high_level,nearest_overhead_key,nearest_overhead_level,nearest_overhead_room_atr,pre_calm,mfe_12_atr,mae_12_atr,fwd_12_atr,mfe_24_atr,mae_24_atr,fwd_24_atr,mfe_48_atr,mae_48_atr,fwd_48_atr,mfe_72_atr,mae_72_atr,fwd_72_atr,entry_time,entry,stop,target,exit_time,exit,exit_reason,bars_held,risk,r_clean,r_after_cost
CHFJPY,H4,SHELF6_AFTER_DORMANT120_RR15,自作ライン応用: 休眠高値更新から120本以内のV後棚ブレイク。,2019-11-04 12:00:00,Research_2015_2024,9346-9360,9346,9360,109.938,109.142,0.7960000000000065,4.1585540103953464,14,14,1.046482412060291,0.29703957217109617,0.3108466879629656,1.046482412060291,9374,109.916,109.651,1.2642880904190106,109.53999999999999,1.9579816466792923,110.009,0.7943925233644769,0.9626168224299049,True,False,False,False,False,False,NONE,,,dormant360,76.0,109.818,NONE,,,False,0.5104861346220112,1.583938286864538,-0.8492199248852074,0.5868205098926184,2.6239941499262294,-2.423616414840945,0.7681146511602339,3.2585236443629855,-0.6631548851631577,0.7871982449779027,3.2585236443629855,-2.647848642198332,2019-11-04 16:00:00,110.008,109.59859896854043,110.62460154718936,2019-11-07 00:00:00,109.59859896854043,SL,14,0.4094010314595664,-1.0,-1.0488518554257367
XAUUSD,H4,SHELF6_AFTER_DORMANT120_RR15,自作ライン応用: 休眠高値更新から120本以内のV後棚ブレイク。,2020-07-06 08:00:00,Research_2015_2024,10335-10348,10335,10348,1779.388,1747.368,32.01999999999998,3.8973540101046447,13,3,0.7445346658338589,0.29979646231574186,0.9672383885165037,3.2263168852800552,10351,1777.798,1769.818,1.2478523504383146,1763.378,1.7199012649273504,1779.218,0.593880137606378,0.940249864204249,True,False,False,False,False,False,NONE,,,dormant360,54.0,1765.018,NONE,,,False,3.9859343875529545,0.9100878044550349,3.93276774605556,6.040668708951357,0.9100878044550349,4.275223466288639,6.040668708951357,0.9100878044550349,4.172330377743741,13.529346536331166,0.9100878044550349,12.170469728648335,2020-07-06 12:00:00,1779.228,1768.2192531616427,1795.7161202575362,2020-07-07 12:00:00,1795.7161202575362,TP,6,11.00874683835741,1.4977290784894,1.4659361773409565
XAUUSD,H4,SHELF6_AFTER_DORMANT120_RR15,自作ライン応用: 休眠高値更新から120本以内のV後棚ブレイク。,2020-07-20 08:00:00,Research_2015_2024,10416-10421,10416,10421,1813.198,1790.418,22.7800000000002,3.126397570959429,5,3,0.8235294117647083,0.6252795141918859,0.8582267841849437,1.3725490196078467,10424,1811.878,1805.128,1.2321242119484577,1801.808,2.0753692028866197,1815.128,0.8613861386138737,0.9818481848184607,True,True,False,False,False,False,NONE,,,dormant360,116.0,1765.018,NONE,,,False,9.238193535809126,0.6151494213727656,8.129646818896074,15.168818075987703,0.6151494213727656,14.444146502441717,30.27411330371492,0.6151494213727656,25.678746335447904,39.370840726300315,0.6151494213727656,36.13446112958236,2020-07-20 12:00:00,1815.128,1803.7584140575798,1832.1823789136301,2020-07-21 12:00:00,1832.1823789136301,TP,6,11.369585942420144,1.5,1.4692161172999028
SILVER,H4,SHELF6_AFTER_DORMANT120_RR15,自作ライン応用: 休眠高値更新から120本以内のV後棚ブレイク。,2021-02-22 12:00:00,Research_2015_2024,11376-11381,11376,11381,27.512,26.028,1.4840000000000018,3.813759040303325,5,4,0.9878706199460912,0.7627518080606649,0.9418751268673637,1.234838274932614,11385,27.689,27.128,1.5407273165691069,26.77,2.1175482625080035,27.808,0.6445578231292568,0.9319727891156474,True,True,False,False,False,False,NONE,,,dormant360,97.0,27.915,NONE,,,True,1.3951684078736275,1.584669628628114,-0.2773858448725105,1.3951684078736275,4.333810526820053,-3.669183056927495,1.3951684078736275,6.0530534861289,-5.1055473823564475,1.3951684078736275,8.222705144042614,-5.58067363149452,2021-02-22 16:00:00,27.811,27.036971562656326,28.96454265601551,2021-02-26 04:00:00,27.036971562656326,SL,21,0.7740284373436737,-1.0,-1.045217976900324
GBPJPY,H4,SHELF6_AFTER_DORMANT120_RR15,自作ライン応用: 休眠高値更新から120本以内のV後棚ブレイク。,2021-04-01 08:00:00,Research_2015_2024,13064-13089,13064,13089,152.51,148.51,4.0,9.198556201247035,25,13,0.6550000000000011,0.3679422480498814,0.4634657162936014,1.2596153846153868,13102,152.74,152.21,1.3259836801168945,150.51,2.026317760156557,152.92,0.5818181818181875,0.8909090909090834,True,True,True,False,False,False,NONE,,,dormant120,6.0,152.51,NONE,,,False,1.0007424000882343,0.6004454400528837,0.7755753600683762,1.150853760101473,5.429027520478563,-5.153823360454268,1.150853760101473,8.406236160741011,-6.880104000606513,1.150853760101473,8.881588800782911,-4.578396480403567,2021-04-01 12:00:00,152.93,152.11007418493392,154.1348887225991,2021-04-06 08:00:00,152.11007418493392,SL,17,0.8199258150660853,-1.0,-1.0243924506735647
AUDJPY,H4,SHELF6_AFTER_DORMANT120_RR15,自作ライン応用: 休眠高値更新から120本以内のV後棚ブレイク。,2021-04-27 16:00:00,Research_2015_2024,11704-11715,11704,11715,84.411,83.749,0.6620000000000061,2.857660838295067,11,6,0.891238670694861,0.25978734893591515,0.4244763078031428,1.6339375629405783,11721,84.421,84.076,1.46640310044502,84.08,1.8099128633719208,84.443,0.4555555555555029,0.6888888888888363,True,False,False,False,False,False,NONE,,,dormant120,34.0,84.484,NONE,,,False,2.3887493984059898,1.3091366809769227,0.875591416497586,2.3887493984059898,1.3091366809769227,0.7523285471848363,3.706386966921764,2.171976766166291,3.6511311979195287,5.780603526391741,2.171976766166291,-0.0722575440798794,2021-04-27 20:00:00,84.443,84.01718261208406,85.08172608187391,2021-05-04 12:00:00,84.01718261208406,SL,29,0.4258173879159415,-1.0,-1.029355306651912
CHFJPY,H4,SHELF6_AFTER_DORMANT120_RR15,自作ライン応用: 休眠高値更新から120本以内のV後棚ブレイク。,2021-05-07 12:00:00,Research_2015_2024,11780-11792,11780,11792,120.177,119.262,0.9150000000000063,3.7044099667205566,12,5,0.7967213114754035,0.3087008305600464,0.5902764733856315,1.9121311475409684,11797,120.425,119.954,1.7934208748217855,119.71950000000001,2.1157669398358387,120.444,0.6125000000000027,0.9924999999999998,True,True,True,False,False,False,NONE,,,dormant120,49.0,118.736,NONE,,,False,2.4064585836249326,0.293191947688478,-0.11803831660188009,2.4064585836249326,1.6296903066320878,1.4469213002808174,4.104687267638801,1.6296903066320878,3.000457854266561,4.104687267638801,1.6296903066320878,3.160380734823922,2021-05-07 16:00:00,120.444,119.8883433537252,121.2774849694122,2021-05-14 12:00:00,121.2774849694122,TP,30,0.555656646274798,1.5,1.4640065494868224
SILVER,H4,SHELF6_AFTER_DORMANT120_RR15,自作ライン応用: 休眠高値更新から120本以内のV後棚ブレイク。,2021-06-01 00:00:00,Research_2015_2024,11801-11813,11801,11813,28.222,27.385,0.8369999999999997,3.9220437927304177,12,4,0.8016726403823173,0.3268369827275348,0.7860488007533181,2.405017921146952,11817,28.129,27.862,1.365819650204332,27.8035,2.1017854433481906,28.224,0.4331395348837221,0.6947674418604649,True,True,False,False,False,False,NONE,,,dormant120,65.0,27.871,NONE,,,True,1.652283696689119,2.7930244532268014,-0.38365720511356843,1.652283696689119,6.153861570021693,-2.4554061127268634,1.652283696689119,6.153861570021693,-1.3862813678103778,1.652283696689119,6.153861570021693,-5.089852254506728,2021-06-01 04:00:00,28.217,27.81312824743002,28.840307628854973,2021-06-01 20:00:00,27.81312824743002,SL,4,0.4038717525699802,-1.0,-1.0866611734474685
XAUUSD,H4,SHELF6_AFTER_DORMANT120_RR15,自作ライン応用: 休眠高値更新から120本以内のV後棚ブレイク。,2021-06-01 00:00:00,Research_2015_2024,11799-11811,11799,11811,1912.648,1882.135,30.51299999999992,3.98952648385932,12,3,0.7083210434896638,0.33246054032161,0.941955187358961,2.8332841739586554,11814,1910.545,1902.005,1.3209422054122013,1897.3915,1.6997882074155153,1911.378,0.40831031584002214,0.6388855530202879,True,True,False,False,False,False,NONE,,,dormant360,103.0,1826.375,NONE,,,False,0.7899358130023538,2.9563429007076443,-0.9976671223546246,0.7899358130023538,8.671660756677328,-3.430737484314114,0.7899358130023538,8.671660756677328,-2.034003513017604,0.7899358130023538,13.040824044297786,-12.895891626678184,2021-06-01 04:00:00,1911.388,1900.3887294385383,1927.8619058421923,2021-06-01 12:00:00,1900.3887294385383,SL,2,10.999270561461572,-1.0,-1.0318202919043051
XAUUSD,H4,SHELF6_AFTER_DORMANT120_RR15,自作ライン応用: 休眠高値更新から120本以内のV後棚ブレイク。,2022-02-09 16:00:00,Research_2015_2024,12905-12910,12905,12910,1810.718,1788.538,22.180000000000064,3.634868345942276,5,3,0.8043282236248813,0.7269736691884552,0.9745423999340206,1.3405470393748025,12913,1832.468,1824.324,1.4363392527640546,1799.6280000000002,1.82214244832255,1833.238,0.6555851063829887,0.6715425531914849,True,True,True,False,False,False,NONE,,,dormant120,94.0,1831.624,NONE,,,False,5.100556383833031,2.186960551850982,4.525597400039956,8.137609666322845,2.186960551850982,2.5749696820180565,13.213474560054356,2.186960551850982,10.807817953018315,24.896076733813064,2.186960551850982,11.559144723250984,2022-02-09 20:00:00,1833.278,1822.9065075823264,1848.7352386265106,2022-02-10 12:00:00,1822.9065075823264,SL,4,10.371492417673608,-1.0,-1.0337463487321956
USDJPY,H4,SHELF6_AFTER_DORMANT120_RR15,自作ライン応用: 休眠高値更新から120本以内のV後棚ブレイク。,2022-04-22 12:00:00,Research_2015_2024,13312-13318,13312,13318,126.313,125.081,1.2319999999999993,2.9912916151821696,6,3,0.700487012987013,0.4985486025303616,0.6984536428306851,1.400974025974026,13321,128.705,127.734,1.7186182194575714,125.697,2.1137538466414054,128.787,0.5344295991778039,0.6711202466598265,True,False,False,False,False,False,NONE,,,dormant120,57.0,125.097,NONE,,,False,0.2619521076001125,2.554033049101185,-2.203583607852363,3.9345914540206843,3.267321558309603,3.7682164667611597,4.36114860220739,3.267321558309603,2.320400088268637,4.527523589466915,3.267321558309603,2.592971875906593,2022-04-22 16:00:00,128.786,127.59275280661424,130.57837079007865,2022-04-25 12:00:00,127.59275280661424,SL,6,1.1932471933857585,-1.0,-1.0083804932082987
EURJPY,H4,SHELF6_AFTER_DORMANT120_RR15,自作ライン応用: 休眠高値更新から120本以内のV後棚ブレイク。,2022-06-02 08:00:00,Research_2015_2024,13347-13357,13347,13357,136.78,134.99,1.789999999999992,2.918564755621313,10,6,0.6759776536312765,0.2918564755621313,0.32881409257930583,1.126629422718794,13363,138.94,138.18,1.7019542135178949,135.885,2.131107288625088,139.02,0.6603773584906075,1.0,True,True,True,False,False,False,NONE,,,dormant120,9.0,138.29,NONE,,,True,3.5382732333661564,0.11197067194199356,2.7768726641607655,11.689738150741467,0.11197067194199356,11.264249597361994,11.689738150741467,0.11197067194199356,2.866449201714386,11.689738150741467,2.6201137234420893,6.763028585294832,2022-06-02 12:00:00,139.01,138.06836362430263,140.44745456354607,2022-06-06 04:00:00,140.44745456354607,TP,10,0.9416363756973567,1.5265495265956923,1.5132747632978838
EURJPY,H4,SHELF6_AFTER_DORMANT120_RR15,自作ライン応用: 休眠高値更新から120本以内のV後棚ブレイク。,2022-06-24 12:00:00,Research_2015_2024,13446-13452,13446,13452,141.47,137.85,3.6200000000000045,4.22639319831584,6,4,0.7292817679558042,0.7043988663859733,0.7705578759360404,1.0939226519337064,13456,142.57,141.39,1.7055852735824366,139.66,2.0134017235344217,142.61,0.5925925925926413,0.8333333333333772,True,False,False,False,False,False,NONE,,,dormant360,91.0,139.99,NONE,,,True,2.370474448029794,0.8094302993272566,1.1129666615749472,2.370474448029794,1.8067640609983333,-0.6504350619594247,2.370474448029794,7.7329501810728996,-6.46098828213008,2.370474448029794,8.325568793080349,-7.328235031409271,2022-06-24 16:00:00,142.62,141.21703884433734,144.69944173349404,2022-07-01 00:00:00,141.21703884433734,SL,26,1.4029611556626662,-1.0,-1.0089097263666467
USDJPY,H4,SHELF6_AFTER_DORMANT120_RR15,自作ライン応用: 休眠高値更新から120本以内のV後棚ブレイク。,2022-08-22 12:00:00,Research_2015_2024,13852-13860,13852,13860,133.892,132.552,1.3400000000000034,2.8079410122362867,8,9,1.1805970149253653,0.35099262652953583,0.36833853079251877,1.049419568822547,13869,137.433,136.697,1.5345000384435155,133.22199999999998,2.0701338771212145,137.57,0.8849028400597905,0.8849028400597905,True,True,True,True,False,False,NONE,,,dormant120,0.0,137.462,NONE,,,False,0.2814640016167215,3.6819661248522713,-1.348942289229558,0.2814640016167215,3.6819661248522713,-1.0424592652469675,4.399178099342231,3.6819661248522713,3.4442854123760127,14.20663486678566,3.6819661248522713,13.193364460965627,2022-08-22 16:00:00,137.571,136.57709123793398,139.059363143099,2022-08-23 12:00:00,136.57709123793398,SL,5,0.9939087620660132,-1.0,-1.0100612856850202
AUDJPY,H4,SHELF6_AFTER_DORMANT120_RR15,自作ライン応用: 休眠高値更新から120本以内のV後棚ブレイク。,2022-08-26 08:00:00,Research_2015_2024,13858-13868,13858,13868,94.473,93.37,1.1029999999999944,2.805113259904816,10,5,0.79147778785131,0.28051132599048156,0.44403696752436805,1.58295557570262,13873,95.436,95.029,1.2326366384381455,93.92150000000001,1.888467865835425,95.57,0.5,0.8206521739130342,True,True,True,False,False,False,NONE,,,dormant120,7.0,95.147,NONE,,,False,1.1175501709672322,2.8832188692704706,0.9449204697609481,1.9080124870172561,2.8832188692704706,-1.1690362222041926,3.2072781329385167,2.8832188692704706,3.0104197017382903,8.592113374075998,2.8832188692704706,8.195367920426383,2022-08-26 12:00:00,95.57,94.9464533704199,96.50531994437013,2022-08-26 12:00:00,94.9464533704199,SL,0,0.6235466295800904,-1.0,-1.0200466162545156
GBPJPY,H4,SHELF6_AFTER_DORMANT120_RR15,自作ライン応用: 休眠高値更新から120本以内のV後棚ブレイク。,2022-10-25 08:00:00,Research_2015_2024,15573-15579,15573,15579,169.68,164.96,4.719999999999999,3.482189707606152,6,3,0.8601694915254244,0.580364951267692,0.9984244500622168,1.7203389830508489,15582,169.42,167.57,1.6130988567588889,167.32,2.124682455152227,169.72,0.7388535031847144,0.8853503184713327,True,False,False,False,False,False,NONE,,,dormant1250,36.0,168.66,NONE,,,False,0.7324340755013385,0.889384234537345,-0.25286414511354943,1.4125514313240084,0.889384234537345,0.8981036878171149,1.4125514313240084,4.054545775096685,-2.598397077373777,1.4125514313240084,4.682346411240685,-3.36570896599422,2022-10-25 12:00:00,169.74,167.28328477603085,173.37507283595372,2022-11-03 04:00:00,167.28328477603085,SL,36,2.456715223969155,-1.0,-1.0081409517085456
EURJPY,H4,SHELF6_AFTER_DORMANT120_RR15,自作ライン応用: 休眠高値更新から120本以内のV後棚ブレイク。,2023-02-27 12:00:00,Research_2015_2024,14529-14543,14529,14543,144.13,142.17,1.960000000000008,4.744624224651873,14,4,0.8163265306122531,0.33890173033227666,0.9682906580922288,2.857142857142886,14547,144.04,143.56,1.2901263627031287,143.14999999999998,2.1851895440547002,144.28,0.552238805970143,0.7761194029850714,True,True,True,False,False,False,NONE,,,dormant120,55.0,142.83,NONE,,,False,3.037172478863668,1.128860567365228,1.854556646385781,3.4134593346521283,1.128860567365228,0.4837973860137019,3.4134593346521283,1.5051474231536883,-1.0213500371399864,3.4134593346521283,7.875146339000534,0.6450631813516026,2023-02-27 16:00:00,144.35,143.4669858554409,145.49952121683867,2023-03-02 04:00:00,145.49952121683867,TP,15,0.8830141445590982,1.3018151792037842,1.2876591205754933
AUDJPY,H4,SHELF6_AFTER_DORMANT120_RR15,自作ライン応用: 休眠高値更新から120本以内のV後棚ブレイク。,2023-06-06 04:00:00,Research_2015_2024,15095-15110,15095,15110,92.348,90.752,1.5960000000000036,5.201522328935639,15,9,0.7324561403508825,0.346768155262376,0.4233207743334591,1.2207602339181374,15119,92.655,92.132,1.277222131663305,91.55,1.9423803771370345,92.825,0.5813106796116508,0.6152912621359299,True,True,True,False,False,False,NONE,,,dormant360,8.0,92.434,NONE,,,False,1.7045909137686135,0.4810951432842761,1.2479168437475108,3.101476304421423,0.4810951432842761,2.8816866450529663,9.52910278728538,0.4810951432842761,9.106618219832693,11.839336317980395,0.4810951432842761,8.552259856758932,2023-06-06 08:00:00,92.827,92.02962939683036,94.01805590475448,2023-06-09 12:00:00,94.01805590475448,TP,19,0.7973706031696395,1.4937293900977717,1.4780528653421565
CHFJPY,H4,SHELF6_AFTER_DORMANT120_RR15,自作ライン応用: 休眠高値更新から120本以内のV後棚ブレイク。,2023-06-29 08:00:00,Research_2015_2024,15211-15223,15211,15223,158.791,157.185,1.6059999999999945,3.101067209921889,12,7,0.9950186799501807,0.2584222674934908,0.44080282880760974,1.705746308486024,15230,161.182,160.578,1.3048641701029886,157.988,1.827070934064888,161.308,0.7207890743550838,0.9878603945371626,True,True,True,False,False,False,NONE,,,dormant120,64.0,155.546,NONE,,,False,0.7129224770430683,1.8924851208779017,-0.451517568793933,0.7129224770430683,1.8924851208779017,-0.6848376521897849,0.7129224770430683,4.9645328855906365,-4.541100141649926,0.7129224770430683,6.126812560285011,-0.9419218181537902,2023-06-29 12:00:00,161.306,160.46227914302523,162.57658128546214,2023-06-30 08:00:00,160.46227914302523,SL,5,0.8437208569747838,-1.0,-1.0237045224550845
SILVER,H4,SHELF6_AFTER_DORMANT120_RR15,自作ライン応用: 休眠高値更新から120本以内のV後棚ブレイク。,2023-09-18 20:00:00,Research_2015_2024,15472-15491,15472,15491,23.216,22.286,0.9299999999999997,4.754268159376634,19,5,0.9387096774193525,0.25022463996719124,0.8925755060507077,3.5670967741935393,15496,23.236,22.946,1.6931416990587518,22.751,2.165001645831966,23.274,0.5675675675676038,0.8648648648648882,False,False,False,False,False,False,NONE,,,dormant120,89.0,24.481,NONE,,,False,1.815748511749218,1.407059136114344,-0.8232171709216819,2.866664049096031,2.773249334665213,1.3019675823796588,2.866664049096031,5.196193490214808,-3.8241648720120263,2.866664049096031,15.308336327351931,-13.416688360127676,2023-09-19 00:00:00,23.275,22.903180193459118,23.830229709811327,2023-09-21 12:00:00,22.903180193459118,SL,15,0.37181980654088065,-1.0,-1.0941316180157605
CHFJPY,H4,SHELF6_AFTER_DORMANT120_RR15,自作ライン応用: 休眠高値更新から120本以内のV後棚ブレイク。,2023-11-24 12:00:00,Research_2015_2024,15896-15904,15896,15904,169.282,166.547,2.7350000000000136,5.154446832509176,8,5,0.7553930530164505,0.644305854063647,0.778726665884016,1.208628884826321,15909,169.46,168.797,1.5167228177174674,167.9145,1.9154211331799473,169.525,0.6277173913043416,0.6875000000000483,True,True,False,False,False,False,NONE,,,dormant360,49.0,168.413,NONE,,,False,0.35001295793477516,3.031157969043193,-2.278515726163781,0.35001295793477516,4.886455412736728,-1.7752291199830335,1.5624761455520395,4.886455412736728,-3.193582282856067,1.5624761455520395,16.92873129880706,-8.068599363634151,2023-11-24 16:00:00,169.525,168.68771833161352,170.78092250257973,2023-11-27 20:00:00,168.68771833161352,SL,8,0.8372816683864812,-1.0,-1.023886824177727
AUDJPY,H4,SHELF6_AFTER_DORMANT120_RR15,自作ライン応用: 休眠高値更新から120本以内のV後棚ブレイク。,2024-02-20 04:00:00,Research_2015_2024,16255-16263,16255,16263,97.674,97.061,0.6129999999999995,2.8423071028732863,8,3,1.0309951060358749,0.3552883878591608,0.9768015709711212,2.7493202827623326,16266,98.21,98.0,1.1228115210645027,97.3675,1.554600053046411,98.244,0.7643678160918995,0.7758620689655172,True,False,False,False,False,False,NONE,,,dormant120,14.0,97.88,NONE,,,False,3.7106247410418614,0.7218074063986576,3.646464082695314,4.3415378814495265,0.7218074063986576,1.8446189274631601,4.3415378814495265,4.806702654461994,-1.7697648260588803,4.3415378814495265,4.806702654461994,-1.245786116228769,2024-02-20 08:00:00,98.243,97.95324237504241,98.68013643743639,2024-02-22 04:00:00,98.68013643743639,TP,11,0.2897576249575877,1.508627900647577,1.4654883974099373
USDJPY,H4,SHELF6_AFTER_DORMANT120_RR15,自作ライン応用: 休眠高値更新から120本以内のV後棚ブレイク。,2024-02-26 08:00:00,Research_2015_2024,16293-16306,16293,16306,150.645,149.683,0.9620000000000175,3.6891950333574086,13,8,0.6819126819126756,0.28378423333518527,0.31446360991195915,1.108108108108098,16314,150.654,150.292,1.5175177465643472,150.164,1.9016629617302765,150.686,0.7959183673469388,0.9659863945578554,True,False,False,False,False,False,NONE,,,dormant360,55.0,149.747,NONE,,,False,0.6329977340640676,2.569719278021982,-0.23056208856643826,0.6539579239338413,6.195832125475554,-1.2492273162325545,0.6539579239338413,11.532296466294438,-11.519720352372692,0.6539579239338413,17.627519680395555,-13.858877541828237,2024-02-26 12:00:00,150.686,150.2323631356504,151.36645529652444,2024-02-27 08:00:00,150.2323631356504,SL,5,0.4536368643496189,-1.0,-1.0220440638446082
AUDJPY,H4,SHELF6_AFTER_DORMANT120_RR15,自作ライン応用: 休眠高値更新から120本以内のV後棚ブレイク。,2024-03-25 12:00:00,Research_2015_2024,16391-16400,16391,16400,97.959,97.268,0.6910000000000025,2.8124556016012683,9,4,0.7308248914616405,0.31249506684458533,0.5138531399452324,1.6443560057886912,16404,98.894,98.472,1.5035946377844338,97.6135,2.056451377622508,98.979,0.5517241379310108,0.7586206896551522,True,False,False,False,False,False,NONE,,,dormant360,18.0,99.056,NONE,,,True,0.9442004242011023,1.7815102343416986,-1.0795952020110597,0.9442004242011023,2.8824835591648594,-1.289813409663371,4.770884407567064,2.8824835591648594,4.286313623826137,6.5096383962845605,2.8824835591648594,5.797034302547871,2024-03-25 16:00:00,98.981,98.40183481228992,99.84474778156512,2024-03-28 08:00:00,98.40183481228992,SL,16,0.5791651877100747,-1.0,-1.021582788926613
SILVER,H4,SHELF6_AFTER_DORMANT120_RR15,自作ライン応用: 休眠高値更新から120本以内のV後棚ブレイク。,2024-04-11 16:00:00,Research_2015_2024,16368-16374,16368,16374,27.327,26.271,1.056000000000001,2.8472551335365903,6,4,1.0435606060606055,0.47454252225609844,0.7428208231906536,1.565340909090908,16378,28.175,27.714,1.23722001671073,26.799,2.174266273278943,28.431,0.8598130841121508,0.9420560747663573,True,False,False,False,False,False,NONE,,,dormant1250,43.0,25.912,NONE,,,False,3.6391981402597393,2.3026784692793973,0.49113072246868184,3.6391981402597393,2.3026784692793973,0.05099171435466751,3.6391981402597393,4.785169826020006,-3.9907725918630135,3.6391981402597393,4.785169826020006,-3.0031435980462042,2024-04-11 20:00:00,28.432,27.62084761122245,29.646228583166327,2024-04-12 12:00:00,29.646228583166327,TP,4,0.8111523887775469,1.4969179650647888,1.453769475971701
USDJPY,H4,SHELF6_AFTER_DORMANT120_RR15,自作ライン応用: 休眠高値更新から120本以内のV後棚ブレイク。,2024-04-22 16:00:00,Research_2015_2024,16555-16563,16555,16563,154.784,153.956,0.828000000000003,2.887712915424644,8,4,0.8007246376811697,0.3609641144280805,0.5780657194826582,1.6014492753623395,16567,154.787,154.387,1.657141418505026,154.37,2.097712681633068,154.833,0.6382978723402969,0.8404255319147746,True,True,True,False,False,False,NONE,,,dormant120,51.0,151.97,NONE,,,False,2.2329980614355556,1.1724275535922355,1.922284045465797,12.689560412202006,1.1724275535922355,12.660560437378265,22.247123543429677,7.639421939308036,-4.354139077121843,22.247123543429677,12.329132153677214,2.725997633440793,2024-04-22 20:00:00,154.833,154.32665512002578,155.59251731996133,2024-04-25 04:00:00,155.59251731996133,TP,14,0.5063448799742218,1.5,1.480250614955364
USDJPY,H4,SHELF6_AFTER_DORMANT120_RR15,自作ライン応用: 休眠高値更新から120本以内のV後棚ブレイク。,2024-06-19 16:00:00,Research_2015_2024,16802-16807,16802,16807,157.402,155.716,1.6859999999999786,3.578568476647693,5,3,0.7645314353499428,0.7157136953295387,0.9119760313165064,1.2742190589165714,16810,157.95,157.602,1.170921469577299,156.559,1.6127103309736028,158.007,0.5167785234899175,0.7583892617449588,True,False,False,False,False,False,NONE,,,dormant120,23.0,157.707,NONE,,,True,5.454206040761099,0.7873437467847998,5.370088119096136,6.460256383874993,0.7873437467847998,5.635900751557591,11.019447738120197,0.7873437467847998,10.403704551532037,13.263713888143457,0.7873437467847998,9.464948545750207,2024-06-19 20:00:00,158.005,157.52769954325683,158.72595068511475,2024-06-20 12:00:00,158.72595068511475,TP,4,0.47730045674316557,1.510475581846552,1.4895244181535077
XAUUSD,H4,SHELF6_AFTER_DORMANT120_RR15,自作ライン応用: 休眠高値更新から120本以内のV後棚ブレイク。,2024-08-27 16:00:00,Research_2015_2024,16976-16988,16976,16988,2531.558,2470.705,60.853000000000065,4.857331731383485,12,7,0.6572067112549899,0.40477764428195706,0.45603871609386365,1.1266400764371254,16995,2523.255,2503.325,1.720122670650022,2501.1315,2.1185727957638116,2524.975,0.8088418430883847,0.9475093399750759,True,False,False,False,False,False,NONE,,,dormant360,45.0,2483.548,NONE,,,False,0.33772403463389145,2.715256358186099,-0.33919127424255924,0.33772403463389145,3.0259659223777615,-2.0265168242278953,0.3581790809431833,4.59651646115439,-1.696560528698769,0.3581790809431833,4.59651646115439,-0.47901057812880143,2024-08-27 20:00:00,2524.965,2500.4284042600475,2561.7948936099283,2024-08-28 12:00:00,2500.4284042600475,SL,4,24.536595739952645,-1.0,-1.0142644074878737
USDJPY,H4,SHELF6_AFTER_DORMANT120_RR15,自作ライン応用: 休眠高値更新から120本以内のV後棚ブレイク。,2024-10-25 16:00:00,Research_2015_2024,17372-17381,17372,17381,150.321,149.086,1.2349999999999852,3.0388079536391897,9,3,1.1198380566801602,0.33764532818213217,1.1343242644758416,3.359514170040481,17384,152.161,151.452,1.6742328425708555,149.70350000000002,2.146204474731129,152.255,0.5323076923077166,0.6215384615384777,True,False,False,False,False,False,NONE,,,dormant360,22.0,150.89,NONE,,,False,13.209673513880555,0.17474362531765264,11.78102630689135,14.541503306842465,0.17474362531765264,12.366653591739805,15.637193065591225,0.17474362531765264,12.180102964711509,15.637193065591225,0.17474362531765264,7.528144290713527,2024-10-25 20:00:00,152.255,151.3461306158301,153.61830407625484,2024-12-31 20:00:00,153.61830407625484,TP,1,0.9088693841698898,1.5000000000000155,1.4889973188951566
SILVER,H4,SHELF6_AFTER_DORMANT120_RR15,自作ライン応用: 休眠高値更新から120本以内のV後棚ブレイク。,2025-03-18 00:00:00,OOS_2025_2026,17852-17858,17852,17858,32.655,31.795,0.8599999999999994,2.9494803169116377,6,5,1.2127906976744185,0.4915800528186063,0.715420458264846,1.4553488372093022,17863,33.883,33.42,1.7392091253687025,32.225,2.049311384560708,33.899,0.8426395939086376,0.8426395939086376,True,False,False,False,False,False,NONE,,,dormant360,16.0,33.394,NONE,,,False,1.2283399222366336,1.6941324309746957,-0.13898647438151226,1.2283399222366336,4.714270955373049,-3.181663345976869,2.103579071720249,4.714270955373049,1.8519008613537198,2.554346015660291,4.714270955373049,-0.458279726339052,2025-03-18 04:00:00,33.904,33.35344676134018,34.71732985798973,2025-03-20 08:00:00,33.35344676134018,SL,13,0.5505532386598233,-1.0,-1.0635724168750726
