time,open,high,low,close,D1 V Trigger,D1 V Low,D1 V Start,Trade SL,Trade TP,D1 V Context,H4 Confirm Entry,V Context,Initial Shelf Long,Initial Shelf Skip,Watching Shelf High,Watching Shelf Low,Active SL,Active TP
1544392800,14.62302,14.64967,14.58871,14.61408,,,,,,0,0,0,0,0,14.6483,14.46082,,
1544407200,14.61408,14.63259,14.57805,14.59669,,,,,,0,0,0,0,0,14.64967,14.46082,,
1544421600,14.59669,14.60741,14.51958,14.54874,,,,,,0,0,0,0,0,14.64967,14.46082,,
1544436000,14.54874,14.57019,14.49689,14.5344,,,,,,0,0,0,0,0,14.64967,14.46523,,
1544450400,14.5344,14.59696,14.48386,14.53462,,,,,,0,0,0,0,0,14.64967,14.49689,,
1544464800,14.53462,14.53594,14.48666,14.52946,,,,,,0,0,0,0,0,14.64967,14.48386,,
1544479200,14.52946,14.5665,14.52802,14.55921,,,,,,0,0,0,0,0,14.64967,14.48386,,
1544493600,14.55921,14.6089,14.55617,14.59809,,,,,,0,0,0,0,0,14.63259,14.48386,,
1544508000,14.59809,14.61876,14.57459,14.60269,,,,,,0,0,0,0,0,14.6089,14.48386,,
1544522400,14.60269,14.72121,14.58986,14.69628,,,,,,0,0,0,0,0,14.61876,14.48386,,
1544536800,14.69628,14.71509,14.53396,14.5736,,,,,,0,0,0,0,0,14.72121,14.48386,,
1544551200,14.5736,14.5736,14.51544,14.56142,,,,,,0,0,0,0,0,14.72121,14.48666,,
1544565600,14.56142,14.62894,14.55902,14.6157,,,,,,0,0,0,0,0,14.72121,14.51544,,
1544580000,14.6157,14.63144,14.60669,14.60879,,,,,,0,0,0,0,0,14.72121,14.51544,,
1544594400,14.60879,14.64101,14.54625,14.63721,,,,,,0,0,0,0,0,14.72121,14.51544,,
1544608800,14.63721,14.7099,14.62732,14.67861,,,,,,0,0,0,0,0,14.72121,14.51544,,
1544623200,14.67861,14.78133,14.65853,14.77924,,,,,,0,0,0,0,0,14.71509,14.51544,,
1544637600,14.77924,14.79666,14.72202,14.74512,,,,,,0,0,0,0,0,14.78133,14.51544,,
1544652000,14.74512,14.76524,14.71784,14.75654,,,,,,0,0,0,0,0,14.79666,14.54625,,
1544666400,14.75654,14.76104,14.73575,14.74359,,,,,,0,0,0,0,0,14.79666,14.54625,,
1544680800,14.74359,14.80784,14.73386,14.75102,,,,,,0,0,0,0,0,14.79666,14.54625,,
1544695200,14.75102,14.77314,14.68842,14.7347,,,,,,0,0,0,0,0,14.80784,14.62732,,
1544709600,14.7347,14.7791,14.69749,14.76379,,,,,,0,0,0,0,0,14.80784,14.65853,,
1544724000,14.76379,14.78339,14.7415,14.74983,,,,,,0,0,0,0,0,14.80784,14.68842,,
