symbol,setup,method,method_family,direction,direction_ja,signal_time,entry_time,entry,stop,exit_time,exit,exit_reason,risk,r,max_favorable_r,max_adverse_r,hold_days,score,reason
AUDJPY,WideStagnation,値幅広めの高値停滞,高安値停滞,long,買い,2023-06-27 01:00:00,2023-06-27 02:00:00,96.201,95.58496428571428,2023-06-28 01:00:00,95.58496428571428,initial_stop,0.6160357142857151,-1.0,0.47724505768452086,-1.706069917096621,0.9583333333333334,0.68,WideStagnation with short-mid alignment and momentum
EURJPY,WideStagnation,値幅広めの高値停滞,高安値停滞,long,買い,2023-06-27 02:00:00,2023-06-27 03:00:00,156.73,156.34660714285715,2023-06-28 13:00:00,157.23,one_swing_break,0.38339285714283733,1.3041453190499044,3.2603632976247607,-0.1043316255239716,1.4166666666666667,0.68,WideStagnation with short-mid alignment and momentum
XAGUSD,WideStagnation,値幅広めの安値停滞,高安値停滞,short,売り,2023-06-28 06:00:00,2023-06-28 07:00:00,22.79,22.955589285714286,2023-06-30 15:00:00,22.727,one_swing_break,0.16558928571428666,0.38045939825298336,3.182573061576587,-0.4831230454006339,2.3333333333333335,0.68,WideStagnation with short-mid alignment and momentum
XAUUSD,VShapeStagnation,逆V字＋安値停滞,V字/急な揺り戻し＋停滞,short,売り,2023-06-29 02:00:00,2023-06-29 03:00:00,1904.495,1914.1266964285712,2023-06-30 13:00:00,1914.1266964285712,initial_stop,9.631696428571331,-1.0,1.2022804171494832,-1.0257798377752245,1.4166666666666667,0.9,VShapeStagnation with short-mid alignment and momentum
AUDJPY,WideStagnation,値幅広めの高値停滞,高安値停滞,long,買い,2023-06-29 14:00:00,2023-06-29 15:00:00,95.875,95.30714285714285,2023-07-04 04:00:00,96.143,one_swing_break,0.5678571428571502,0.4719496855345863,1.4510691823899151,-0.4913207547169684,4.541666666666667,0.68,WideStagnation with short-mid alignment and momentum
EURJPY,WideStagnation,値幅広めの高値停滞,高安値停滞,long,買い,2023-07-02 23:00:00,2023-07-03 00:00:00,157.63,157.25410714285715,2023-07-03 07:00:00,157.25410714285715,initial_stop,0.37589285714284415,-1.0,0.47885985748222,-1.037529691211401,0.2916666666666667,0.68,WideStagnation with short-mid alignment and momentum
CHFJPY,WideStagnation,値幅広めの高値停滞,高安値停滞,long,買い,2023-07-03 02:00:00,2023-07-03 03:00:00,161.542,160.95378571428571,2023-07-03 09:00:00,160.95378571428571,initial_stop,0.5882142857142867,-1.0,0.08840315725560337,-1.6779599271402434,0.25,0.76,WideStagnation with short-mid alignment and momentum
XAUUSD,SuddenReversalStagnation,急な揺り戻し＋安値停滞,V字/急な揺り戻し＋停滞,short,売り,2023-07-03 07:00:00,2023-07-03 08:00:00,1912.115,1921.1668035714288,2023-07-03 12:00:00,1921.1668035714288,initial_stop,9.051803571428763,-1.0,0.2375217251494918,-1.087076174637619,0.16666666666666666,0.78,SuddenReversalStagnation with short-mid alignment and momentum
AUDJPY,WideStagnation,値幅広めの高値停滞,高安値停滞,long,買い,2023-07-04 14:00:00,2023-07-04 15:00:00,96.72,96.14291071428572,2023-07-05 10:00:00,96.14291071428572,initial_stop,0.5770892857142798,-1.0,0.18887891821641128,-1.1488690163072128,0.7916666666666666,0.68,WideStagnation with short-mid alignment and momentum
XAGUSD,WideStagnation,値幅広めの安値停滞,高安値停滞,short,売り,2023-07-06 12:00:00,2023-07-06 13:00:00,22.741,23.26576785714286,2023-07-11 01:00:00,23.26576785714286,initial_stop,0.5247678571428587,-1.0,0.451628271004181,-1.0823833667948408,4.5,0.68,WideStagnation with short-mid alignment and momentum
EURJPY,WideStagnation,値幅広めの高値停滞,高安値停滞,long,買い,2023-07-10 00:00:00,2023-07-10 01:00:00,156.51,155.7094642857143,2023-07-10 09:00:00,155.7094642857143,initial_stop,0.8005357142857008,-1.0,0.17488289092127948,-1.011822440330156,0.3333333333333333,0.68,WideStagnation with short-mid alignment and momentum
GBPJPY,WideStagnation,値幅広めの高値停滞,高安値停滞,long,買い,2023-07-10 00:00:00,2023-07-10 01:00:00,183.04,182.22285714285715,2023-07-10 05:00:00,182.22285714285715,initial_stop,0.8171428571428407,-1.0,0.17132867132869287,-1.1258741258741332,0.16666666666666666,0.68,WideStagnation with short-mid alignment and momentum
CHFJPY,WideStagnation,値幅広めの高値停滞,高安値停滞,long,買い,2023-07-10 02:00:00,2023-07-10 03:00:00,160.445,159.5830535714286,2023-07-10 13:00:00,159.5830535714286,initial_stop,0.8619464285714002,-1.0,0.09977418218734325,-1.3968385506225747,0.4166666666666667,0.68,WideStagnation with short-mid alignment and momentum
XAUUSD,WideStagnation,値幅広めの安値停滞,高安値停滞,short,売り,2023-07-10 04:00:00,2023-07-10 05:00:00,1921.195,1930.2961607142856,2023-07-11 06:00:00,1930.2961607142856,initial_stop,9.101160714285697,-1.0,0.9460331786565593,-1.8755849430508489,1.0416666666666667,0.68,WideStagnation with short-mid alignment and momentum
AUDJPY,WideStagnation,値幅広めの高値停滞,高安値停滞,long,買い,2023-07-11 00:00:00,2023-07-11 01:00:00,94.509,94.0739107142857,2023-07-11 02:00:00,94.0739107142857,initial_stop,0.43508928571429806,-1.0,0.08044325877281976,-1.1331007592858173,0.041666666666666664,0.68,WideStagnation with short-mid alignment and momentum
EURJPY,WideStagnation,値幅広めの高値停滞,高安値停滞,long,買い,2023-07-12 22:00:00,2023-07-12 23:00:00,154.3,153.62142857142857,2023-07-13 22:00:00,154.56,one_swing_break,0.6785714285714448,0.38315789473681955,1.1789473684209992,-0.3536842105263207,0.9583333333333334,0.68,WideStagnation with short-mid alignment and momentum
XAUUSD,WideStagnation,値幅広めの安値停滞,高安値停滞,short,売り,2023-07-14 06:00:00,2023-07-14 07:00:00,1956.455,1964.2678392857142,2023-07-18 11:00:00,1964.2678392857142,initial_stop,7.81283928571429,-1.0,1.3845158724535394,-1.9894176024355656,4.166666666666667,0.68,WideStagnation with short-mid alignment and momentum
AUDJPY,WideStagnation,値幅広めの安値停滞,高安値停滞,short,売り,2023-07-17 00:00:00,2023-07-17 01:00:00,94.531,95.11185714285715,2023-07-20 01:00:00,95.11185714285715,initial_stop,0.5808571428571412,-1.0,1.3049680275455198,-1.0794392523364438,3.0,0.68,WideStagnation with short-mid alignment and momentum
CHFJPY,SuddenReversalStagnation,急な揺り戻し＋高値停滞,V字/急な揺り戻し＋停滞,long,買い,2023-07-17 07:00:00,2023-07-17 08:00:00,161.35,160.52060714285716,2023-07-20 11:00:00,162.413,one_swing_break,0.8293928571428353,1.2816604228567046,2.1256512939758623,-0.7993799250742798,3.125,0.78,SuddenReversalStagnation with short-mid alignment and momentum
XAGUSD,SimpleStagnation,高値停滞,高安値停滞,long,買い,2023-07-18 01:00:00,2023-07-18 02:00:00,24.868,24.738767857142857,2023-07-20 06:00:00,25.088,one_swing_break,0.12923214285714124,1.7023628575376937,3.0178250656349737,-0.9672516236009517,2.1666666666666665,0.65,SimpleStagnation with short-mid alignment and momentum
XAUUSD,SuddenReversalStagnation,急な揺り戻し＋高値停滞,V字/急な揺り戻し＋停滞,long,買い,2023-07-20 01:00:00,2023-07-20 02:00:00,1984.885,1974.5367857142855,2023-07-20 12:00:00,1974.5367857142855,initial_stop,10.348214285714448,-1.0,0.24158757549611354,-1.2156686798964365,0.4166666666666667,0.78,SuddenReversalStagnation with short-mid alignment and momentum
GBPJPY,SuddenReversalStagnation,急な揺り戻し＋安値停滞,V字/急な揺り戻し＋停滞,short,売り,2023-07-20 08:00:00,2023-07-20 09:00:00,179.81,180.4385714285714,2023-07-20 13:00:00,180.4385714285714,initial_stop,0.628571428571405,-1.0,0.159090909090906,-1.0181818181818347,0.16666666666666666,0.78,SuddenReversalStagnation with short-mid alignment and momentum
AUDJPY,WideStagnation,値幅広めの安値停滞,高安値停滞,short,売り,2023-07-24 12:00:00,2023-07-24 13:00:00,94.949,95.57424999999999,2023-07-25 02:00:00,95.57424999999999,initial_stop,0.6252499999999941,-1.0,0.1535385845661808,-1.1115553778488827,0.5416666666666666,0.68,WideStagnation with short-mid alignment and momentum
XAGUSD,WideStagnation,値幅広めの高値停滞,高安値停滞,long,買い,2023-07-25 02:00:00,2023-07-25 03:00:00,24.523,24.25117857142857,2023-07-26 01:00:00,24.595,one_swing_break,0.2718214285714282,0.2648797792668479,0.6989883063986392,-0.2722375509131453,0.9166666666666666,0.68,WideStagnation with short-mid alignment and momentum
CHFJPY,SuddenReversalStagnation,急な揺り戻し＋高値停滞,V字/急な揺り戻し＋停滞,long,買い,2023-07-25 16:00:00,2023-07-25 17:00:00,163.126,162.4160892857143,2023-07-27 02:00:00,162.4160892857143,initial_stop,0.7099107142857122,-1.0,0.36342598415291155,-1.094503835995497,1.375,0.78,SuddenReversalStagnation with short-mid alignment and momentum
AUDJPY,WideStagnation,値幅広めの安値停滞,高安値停滞,short,売り,2023-07-26 01:00:00,2023-07-26 02:00:00,95.286,95.89274999999999,2023-07-31 00:00:00,93.939,one_swing_break,0.606749999999991,2.2200247218789095,5.768438401318585,-0.32962505150392385,4.916666666666667,0.68,WideStagnation with short-mid alignment and momentum
GBPJPY,WideStagnation,値幅広めの安値停滞,高安値停滞,short,売り,2023-07-26 04:00:00,2023-07-26 05:00:00,181.34,182.02374999999998,2023-07-28 01:00:00,178.6,one_swing_break,0.683749999999975,4.0073126142597575,5.776965265082503,-0.8043875685557632,1.8333333333333333,0.68,WideStagnation with short-mid alignment and momentum
XAUUSD,WideStagnation,値幅広めの高値停滞,高安値停滞,long,買い,2023-07-26 06:00:00,2023-07-26 07:00:00,1969.465,1960.5796964285714,2023-07-27 12:00:00,1960.5796964285714,initial_stop,8.885303571428494,-1.0,1.4203228846992781,-1.3010247660161192,1.2083333333333333,0.68,WideStagnation with short-mid alignment and momentum
EURJPY,SuddenReversalStagnation,急な揺り戻し＋安値停滞,V字/急な揺り戻し＋停滞,short,売り,2023-07-27 00:00:00,2023-07-27 01:00:00,155.06,155.76785714285714,2023-07-27 05:00:00,155.76785714285714,initial_stop,0.7078571428571365,-1.0,0.08476286579213313,-1.0454086781029486,0.16666666666666666,0.78,SuddenReversalStagnation with short-mid alignment and momentum
XAUUSD,WideStagnation,値幅広めの高値停滞,高安値停滞,long,買い,2023-07-28 02:00:00,2023-07-28 03:00:00,1951.985,1940.9829285714286,2023-07-31 01:00:00,1956.615,one_swing_break,11.002071428571298,0.42082984373074095,1.0351687019976992,-0.38810873277110447,2.9166666666666665,0.68,WideStagnation with short-mid alignment and momentum
CHFJPY,WideStagnation,値幅広めの高値停滞,高安値停滞,long,買い,2023-07-31 01:00:00,2023-07-31 02:00:00,162.465,161.51385714285712,2023-08-02 06:00:00,163.027,one_swing_break,0.9511428571428837,0.5908681285671034,1.6422349053769267,-0.11985581255632441,2.1666666666666665,0.68,WideStagnation with short-mid alignment and momentum
AUDJPY,WideStagnation,値幅広めの安値停滞,高安値停滞,short,売り,2023-08-01 02:00:00,2023-08-01 03:00:00,95.415,95.84844642857144,2023-08-03 16:00:00,93.494,one_swing_break,0.433446428571429,4.431920240596558,5.656985127507953,-0.6690561529271016,2.5416666666666665,0.68,WideStagnation with short-mid alignment and momentum
XAGUSD,WideStagnation,値幅広めの高値停滞,高安値停滞,long,買い,2023-08-02 10:00:00,2023-08-02 11:00:00,24.391,24.231767857142856,2023-08-02 12:00:00,24.231767857142856,initial_stop,0.15923214285714238,-1.0,0.5652125154200074,-1.2811483682852831,0.041666666666666664,0.68,WideStagnation with short-mid alignment and momentum
CHFJPY,WideStagnation,値幅広めの高値停滞,高安値停滞,long,買い,2023-08-07 14:00:00,2023-08-07 15:00:00,162.771,161.96823214285715,2023-08-08 11:00:00,163.127,one_swing_break,0.8027678571428396,0.44346568791017066,1.8498498498499072,-0.09591814036258464,0.8333333333333334,0.68,WideStagnation with short-mid alignment and momentum
EURJPY,SimpleStagnation,高値停滞,高安値停滞,long,買い,2023-08-07 22:00:00,2023-08-07 23:00:00,157.17,156.6325,2023-08-08 09:00:00,156.6325,initial_stop,0.5374999999999943,-1.0,1.0046511627907464,-1.5627906976743886,0.4166666666666667,0.65,SimpleStagnation with short-mid alignment and momentum
GBPJPY,SuddenReversalStagnation,急な揺り戻し＋高値停滞,V字/急な揺り戻し＋停滞,long,買い,2023-08-09 05:00:00,2023-08-09 06:00:00,182.89,182.36625,2023-08-09 08:00:00,182.36625,initial_stop,0.5237499999999784,-1.0,0.13365155131269593,-1.031026252983321,0.08333333333333333,0.78,SuddenReversalStagnation with short-mid alignment and momentum
EURJPY,SuddenReversalStagnation,急な揺り戻し＋高値停滞,V字/急な揺り戻し＋停滞,long,買い,2023-08-09 06:00:00,2023-08-09 07:00:00,157.35,156.91357142857143,2023-08-11 07:00:00,158.71,one_swing_break,0.4364285714285643,3.1162029459902625,4.216039279869144,-0.32078559738131607,2.0,0.78,SuddenReversalStagnation with short-mid alignment and momentum
CHFJPY,SuddenReversalStagnation,急な揺り戻し＋高値停滞,V字/急な揺り戻し＋停滞,long,買い,2023-08-09 07:00:00,2023-08-09 08:00:00,164.022,163.49994642857143,2023-08-09 11:00:00,163.49994642857143,initial_stop,0.5220535714285575,-1.0,0.16473405165044783,-1.0803488968702053,0.125,0.78,SuddenReversalStagnation with short-mid alignment and momentum
GBPJPY,SuddenReversalStagnation,急な揺り戻し＋高値停滞,V字/急な揺り戻し＋停滞,long,買い,2023-08-10 02:00:00,2023-08-10 03:00:00,183.07,182.6144642857143,2023-08-10 15:00:00,183.32,one_swing_break,0.45553571428570194,0.5488043904351384,2.502548020384263,-0.021952175617385567,0.5,0.78,SuddenReversalStagnation with short-mid alignment and momentum
GBPJPY,WideStagnation,値幅広めの高値停滞,高安値停滞,long,買い,2023-08-11 04:00:00,2023-08-11 05:00:00,183.9,183.22803571428574,2023-08-16 00:00:00,184.77,one_swing_break,0.6719642857142674,1.2947116662237999,2.0685623173000627,-0.68456019133673,4.791666666666667,0.68,WideStagnation with short-mid alignment and momentum
AUDJPY,WideStagnation,値幅広めの安値停滞,高安値停滞,short,売り,2023-08-14 00:00:00,2023-08-14 01:00:00,93.91,94.39566071428571,2023-08-14 15:00:00,94.39566071428571,initial_stop,0.48566071428571433,-1.0,0.6939000625069008,-1.0109938596168686,0.5833333333333334,0.68,WideStagnation with short-mid alignment and momentum
CHFJPY,VShapeStagnation,V字＋高値停滞,V字/急な揺り戻し＋停滞,long,買い,2023-08-15 02:00:00,2023-08-15 03:00:00,165.862,165.29117857142856,2023-08-17 10:00:00,166.089,one_swing_break,0.5708214285714348,0.39767252706000367,0.9792904961521466,-0.7235187386597874,2.2916666666666665,0.9,VShapeStagnation with short-mid alignment and momentum
EURJPY,WideStagnation,値幅広めの高値停滞,高安値停滞,long,買い,2023-08-15 04:00:00,2023-08-15 05:00:00,159.15,158.48625,2023-08-17 17:00:00,158.48625,initial_stop,0.6637499999999932,-1.0,0.2561205273069518,-1.3709981167608376,2.5,0.68,WideStagnation with short-mid alignment and momentum
XAGUSD,SuddenReversalStagnation,急な揺り戻し＋安値停滞,V字/急な揺り戻し＋停滞,short,売り,2023-08-15 07:00:00,2023-08-15 08:00:00,22.499,22.68644642857143,2023-08-15 14:00:00,22.68644642857143,initial_stop,0.18744642857143035,-1.0,1.5417738401447776,-1.0883109459845601,0.25,0.78,SuddenReversalStagnation with short-mid alignment and momentum
AUDJPY,SuddenReversalStagnation,急な揺り戻し＋安値停滞,V字/急な揺り戻し＋停滞,short,売り,2023-08-16 00:00:00,2023-08-16 01:00:00,93.779,94.21939285714285,2023-08-16 07:00:00,94.21939285714285,initial_stop,0.4403928571428537,-1.0,0.32698078014757814,-1.0104614386505801,0.25,0.78,SuddenReversalStagnation with short-mid alignment and momentum
AUDJPY,WideStagnation,値幅広めの安値停滞,高安値停滞,short,売り,2023-08-17 00:00:00,2023-08-17 01:00:00,93.692,94.27673214285714,2023-08-20 23:00:00,93.211,one_swing_break,0.584732142857149,0.8225988700564791,1.5460070239731032,-0.52844709115897,3.9166666666666665,0.68,WideStagnation with short-mid alignment and momentum
GBPJPY,WideStagnation,値幅広めの高値停滞,高安値停滞,long,買い,2023-08-17 04:00:00,2023-08-17 05:00:00,186.42,185.86607142857142,2023-08-17 07:00:00,185.86607142857142,initial_stop,0.5539285714285711,-1.0,0.018052869116733806,-1.2275950999354872,0.08333333333333333,0.76,WideStagnation with short-mid alignment and momentum
XAGUSD,WideStagnation,値幅広めの安値停滞,高安値停滞,short,売り,2023-08-18 12:00:00,2023-08-18 13:00:00,22.667,22.898232142857143,2023-08-21 11:00:00,22.898232142857143,initial_stop,0.23123214285714155,-1.0,0.21190825546375672,-1.3838906479264745,2.9166666666666665,0.68,WideStagnation with short-mid alignment and momentum
XAUUSD,WideStagnation,値幅広めの安値停滞,高安値停滞,short,売り,2023-08-18 12:00:00,2023-08-18 13:00:00,1890.145,1896.0111964285713,2023-08-18 13:00:00,1896.0111964285713,initial_stop,5.866196428571357,-1.0,0.14319329572884595,-1.1136688107103097,0.0,0.68,WideStagnation with short-mid alignment and momentum
XAUUSD,VShapeStagnation,逆V字＋安値停滞,V字/急な揺り戻し＋停滞,short,売り,2023-08-21 01:00:00,2023-08-21 02:00:00,1885.365,1894.2555,2023-08-21 12:00:00,1894.2555,initial_stop,8.890499999999975,-1.0,0.06861256397276888,-1.3725887182948102,0.4166666666666667,0.9,VShapeStagnation with short-mid alignment and momentum
GBPJPY,WideStagnation,値幅広めの高値停滞,高安値停滞,long,買い,2023-08-21 07:00:00,2023-08-21 08:00:00,185.69,184.94482142857143,2023-08-22 06:00:00,186.1,one_swing_break,0.7451785714285677,0.5502036903906045,1.3956386292834855,-0.026839204409311732,0.9166666666666666,0.68,WideStagnation with short-mid alignment and momentum
CHFJPY,VShapeStagnation,V字＋高値停滞,V字/急な揺り戻し＋停滞,long,買い,2023-08-21 19:00:00,2023-08-21 20:00:00,166.471,165.80230357142858,2023-08-22 14:00:00,165.80230357142858,initial_stop,0.6686964285714225,-1.0,0.1600128181162714,-1.1619622399658516,0.75,0.9,VShapeStagnation with short-mid alignment and momentum
